timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460558269,39,0.0,1,loss2
1765460560271,78,0.0,1,loss2
1765460562273,117,0.0,1,loss2
1765460564274,156,0.0,2,loss2
1765460566277,194,0.0,3,loss2
1765460568280,232,0.0,5,loss2
1765460570283,270,0.0,6,loss2
1765460572308,310,0.0,6,loss2
1765460574310,348,0.0,7,loss2
1765460576311,387,0.0,7,loss2
1765460578314,426,0.0,7,loss2
1765460580317,464,0.0,8,loss2
1765460582319,503,0.0,9,loss2
1765460584320,542,0.0,9,loss2
1765460586322,580,0.0,10,loss2
1765460588325,620,0.0,10,loss2
1765460589565,658,0.0,11,loss2
1765460591567,696,0.0,11,loss2
1765460593568,736,0.0,12,loss2
1765460595570,773,0.0,14,loss2
1765460597571,810,0.0,17,loss2
1765460599572,848,0.0,18,loss2
1765460601574,887,0.0,18,loss2
1765460603581,925,0.0,19,loss2
1765460605584,960,0.0,23,loss2
1765460607589,999,0.0,23,loss2
1765460609594,1034,0.0,28,loss2
1765460611599,1073,0.0,28,loss2
1765460613601,1111,0.0,29,loss2
1765460615605,1151,0.0,29,loss2
1765460617608,1189,0.0,30,loss2
