timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765461124042,35,0.0,0,delay100
1765461126044,75,0.0,0,delay100
1765461128048,114,0.0,0,delay100
1765461130050,154,0.0,0,delay100
1765461132052,193,0.0,0,delay100
1765461134053,233,0.0,0,delay100
1765461136055,272,0.0,0,delay100
1765461138056,312,0.0,0,delay100
1765461140058,351,0.0,0,delay100
1765461142060,391,0.0,0,delay100
1765461143452,430,0.0,0,delay100
1765461145454,470,0.0,0,delay100
1765461147456,509,0.0,0,delay100
1765461149457,549,0.0,0,delay100
1765461151502,589,0.0,0,delay100
1765461153503,629,0.0,0,delay100
1765461155513,668,0.0,0,delay100
1765461157514,708,0.0,0,delay100
1765461159519,747,0.0,0,delay100
1765461161520,787,0.0,0,delay100
1765461163521,826,0.0,0,delay100
1765461165531,866,0.0,0,delay100
1765461167534,906,0.0,0,delay100
1765461169545,945,0.0,0,delay100
1765461171551,985,0.0,0,delay100
1765461173553,1024,0.0,0,delay100
1765461174948,1064,0.0,0,delay100
1765461176959,1104,0.0,0,delay100
1765461178963,1143,0.0,0,delay100
1765461180973,1183,0.0,0,delay100
