timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766531907839,40,0.0,0,baseline
1766531909840,80,0.0,0,baseline
1766531911840,120,0.0,0,baseline
1766531913840,159,0.0,0,baseline
1766531915841,199,0.0,0,baseline
1766531917841,239,0.0,0,baseline
1766531919842,278,0.0,0,baseline
1766531921842,318,0.0,0,baseline
1766531923843,357,0.0,0,baseline
1766531925843,397,0.0,0,baseline
1766531927843,437,0.0,0,baseline
1766531929844,476,0.0,0,baseline
1766531931844,516,0.0,0,baseline
1766531933845,556,0.0,0,baseline
1766531935884,596,0.0,0,baseline
1766531937885,636,0.0,0,baseline
1766531939886,676,0.0,0,baseline
1766531941886,716,0.0,0,baseline
1766531943887,755,0.0,0,baseline
1766531945887,795,0.0,0,baseline
1766531947887,835,0.0,0,baseline
1766531949887,874,0.0,0,baseline
1766531951888,914,0.0,0,baseline
1766531953888,954,0.0,0,baseline
1766531955890,993,0.0,0,baseline
1766531957890,1033,0.0,0,baseline
1766531959891,1073,0.0,0,baseline
1766531961891,1113,0.0,0,baseline
1766531963894,1152,0.0,0,baseline
1766531965894,1192,0.0,0,baseline
1766531967895,1232,0.0,0,baseline
1766531969895,1271,0.0,0,baseline
1766531971897,1311,0.0,0,baseline
1766531973898,1351,0.0,0,baseline
1766531975898,1390,0.0,0,baseline
1766531977899,1430,0.0,0,baseline
1766531979900,1470,0.0,0,baseline
1766531981900,1510,0.0,0,baseline
1766531983900,1549,0.0,0,baseline
1766531985900,1589,0.0,0,baseline
1766531987901,1628,0.0,0,baseline
1766531989901,1668,0.0,0,baseline
1766531991902,1708,0.0,0,baseline
1766531993902,1747,0.0,0,baseline
1766531995903,1787,0.0,0,baseline
1766531997904,1827,0.0,0,baseline
1766531999905,1867,0.0,0,baseline
1766532001905,1875,0.0,0,baseline
1766532003907,1875,0.0,0,baseline
1766532005907,1875,0.0,0,baseline
1766532007908,1875,0.0,0,baseline
1766532009909,1875,0.0,0,baseline
1766532011909,1875,0.0,0,baseline
1766532013910,1875,0.0,0,baseline
1766532015911,1875,0.0,0,baseline
1766532017911,1875,0.0,0,baseline
1766532019912,1875,0.0,0,baseline
1766532021913,1875,0.0,0,baseline
1766532023913,1875,0.0,0,baseline
1766532025913,1875,0.0,0,baseline
1766532027914,1875,0.0,0,baseline
1766532029915,1875,0.0,0,baseline
1766532031915,1875,0.0,0,baseline
1766532033915,1875,0.0,0,baseline
1766532035916,1875,0.0,0,baseline
1766532037916,1875,0.0,0,baseline
1766532039916,1875,0.0,0,baseline
1766532041918,1875,0.0,0,baseline
1766532043921,1875,0.0,0,baseline
1766532045923,1875,0.0,0,baseline
1766532047923,1875,0.0,0,baseline
1766532049924,1875,0.0,0,baseline
1766532051924,1875,0.0,0,baseline
1766532053926,1875,0.0,0,baseline
1766532055930,1875,0.0,0,baseline
1766532057931,1875,0.0,0,baseline
1766532059931,1875,0.0,0,baseline
1766532061933,1875,0.0,0,baseline
1766532063933,1875,0.0,0,baseline
1766532065933,1875,0.0,0,baseline
1766532067934,1875,0.0,0,baseline
1766532069934,1875,0.0,0,baseline
1766532071935,1875,0.0,0,baseline
1766532073936,1875,0.0,0,baseline
1766532075937,1875,0.0,0,baseline
1766532077938,1875,0.0,0,baseline
1766532079941,1875,0.0,0,baseline
1766532081941,1875,0.0,0,baseline
1766532083942,1875,0.0,0,baseline
1766532085942,1875,0.0,0,baseline
1766532087944,1875,0.0,0,baseline
1766532089948,1875,0.0,0,baseline
1766532091949,1875,0.0,0,baseline
1766532093952,1875,0.0,0,baseline
1766532095953,1875,0.0,0,baseline
1766532097953,1875,0.0,0,baseline
1766532099954,1875,0.0,0,baseline
1766532101954,1875,0.0,0,baseline
1766532103955,1875,0.0,0,baseline
1766532105956,1875,0.0,0,baseline
1766532107956,1875,0.0,0,baseline
1766532109957,1875,0.0,0,baseline
1766532111957,1875,0.0,0,baseline
1766532113958,1875,0.0,0,baseline
1766532115961,1875,0.0,0,baseline
1766532117961,1875,0.0,0,baseline
1766532119963,1875,0.0,0,baseline
1766532121965,1875,0.0,0,baseline
1766532123968,1875,0.0,0,baseline
1766532125968,1875,0.0,0,baseline
1766532127968,1875,0.0,0,baseline
1766532129969,1875,0.0,0,baseline
1766532131969,1875,0.0,0,baseline
1766532133971,1875,0.0,0,baseline
1766532135971,1875,0.0,0,baseline
