timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460203002,40,0.0,0,baseline
1765460205015,79,0.0,0,baseline
1765460207018,119,0.0,0,baseline
1765460208330,158,0.0,0,baseline
1765460210333,198,0.0,0,baseline
1765460212341,238,0.0,0,baseline
1765460214349,277,0.0,0,baseline
1765460216356,317,0.0,0,baseline
1765460218361,356,0.0,0,baseline
1765460220364,396,0.0,0,baseline
1765460222370,435,0.0,0,baseline
1765460224373,474,0.0,0,baseline
1765460226386,514,0.0,0,baseline
1765460228387,553,0.0,0,baseline
1765460230414,593,0.0,0,baseline
1765460232416,632,0.0,0,baseline
1765460234419,672,0.0,0,baseline
1765460236420,711,0.0,0,baseline
1765460238422,750,0.0,0,baseline
1765460239800,790,0.0,0,baseline
1765460241801,829,0.0,0,baseline
1765460243802,869,0.0,0,baseline
1765460245806,908,0.0,0,baseline
1765460247809,947,0.0,0,baseline
1765460249831,987,0.0,0,baseline
1765460251846,1026,0.0,0,baseline
1765460253852,1066,0.0,0,baseline
1765460255853,1105,0.0,0,baseline
1765460257875,1145,0.0,0,baseline
1765460259900,1185,0.0,0,baseline
1765460261911,1224,0.0,0,baseline
