timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499596318,37,0.0,1,loss5
1766499598321,72,0.0,5,loss5
1766499600323,108,0.0,8,loss5
1766499602324,144,0.0,11,loss5
1766499604325,180,0.0,11,loss5
1766499606326,217,0.0,15,loss5
1766499608339,254,0.0,17,loss5
1766499610340,290,0.0,20,loss5
1766499612341,328,0.0,21,loss5
1766499612604,366,0.0,22,loss5
1766499614613,403,0.0,24,loss5
1766499616622,439,0.0,27,loss5
1766499618623,474,0.0,31,loss5
1766499620625,510,0.0,34,loss5
1766499622626,545,0.0,37,loss5
1766499624636,582,0.0,39,loss5
1766499626637,620,0.0,40,loss5
1766499628641,658,0.0,41,loss5
1766499630643,697,0.0,41,loss5
1766499632645,735,0.0,42,loss5
1766499634647,773,0.0,43,loss5
1766499636649,811,0.0,44,loss5
1766499638653,850,0.0,44,loss5
1766499640658,886,0.0,45,loss5
1766499642659,922,0.0,49,loss5
1766499642859,959,0.0,51,loss5
1766499644861,993,0.0,56,loss5
1766499646862,1029,0.0,59,loss5
1766499648863,1063,0.0,64,loss5
1766499650863,1101,0.0,64,loss5
1766499652864,1136,0.0,67,loss5
