timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765459996656,39,0.0,0,baseline
1765459998657,79,0.0,0,baseline
1765460000659,118,0.0,0,baseline
1765460002671,158,0.0,0,baseline
1765460004673,198,0.0,0,baseline
1765460006686,237,0.0,0,baseline
1765460008702,277,0.0,0,baseline
1765460010704,316,0.0,0,baseline
1765460012705,356,0.0,0,baseline
1765460014706,396,0.0,0,baseline
1765460016708,435,0.0,0,baseline
1765460018162,475,0.0,0,baseline
1765460020163,514,0.0,0,baseline
1765460022164,554,0.0,0,baseline
1765460024168,593,0.0,0,baseline
1765460026169,633,0.0,0,baseline
1765460028170,672,0.0,0,baseline
1765460030172,712,0.0,0,baseline
1765460032173,751,0.0,0,baseline
1765460034175,791,0.0,0,baseline
1765460036188,830,0.0,0,baseline
1765460038188,870,0.0,0,baseline
1765460040190,909,0.0,0,baseline
1765460042191,949,0.0,0,baseline
1765460044192,988,0.0,0,baseline
1765460046225,1028,0.0,0,baseline
1765460048263,1067,0.0,0,baseline
1765460049518,1106,0.0,0,baseline
1765460051535,1146,0.0,0,baseline
1765460053548,1186,0.0,0,baseline
