timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765461263325,36,0.0,0,delay100
1765461265326,76,0.0,0,delay100
1765461267328,115,0.0,0,delay100
1765461268714,155,0.0,0,delay100
1765461270717,194,0.0,0,delay100
1765461272719,234,0.0,0,delay100
1765461274721,273,0.0,0,delay100
1765461276723,313,0.0,0,delay100
1765461278724,352,0.0,0,delay100
1765461280725,392,0.0,0,delay100
1765461282727,431,0.0,0,delay100
1765461284729,471,0.0,0,delay100
1765461286731,510,0.0,0,delay100
1765461288733,550,0.0,0,delay100
1765461290774,590,0.0,0,delay100
1765461292776,629,0.0,0,delay100
1765461294777,669,0.0,0,delay100
1765461296778,708,0.0,0,delay100
1765461298780,748,0.0,0,delay100
1765461300134,787,0.0,0,delay100
1765461302135,827,0.0,0,delay100
1765461304136,865,0.0,0,delay100
1765461306137,905,0.0,0,delay100
1765461308139,944,0.0,0,delay100
1765461310140,984,0.0,0,delay100
1765461312142,1023,0.0,0,delay100
1765461314145,1063,0.0,0,delay100
1765461316146,1103,0.0,0,delay100
1765461318147,1142,0.0,0,delay100
1765461320149,1181,0.0,0,delay100
1765461322150,1221,0.0,0,delay100
