timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499120209,40,0.0,0,loss2
1766499122270,79,0.0,1,loss2
1766499124287,118,0.0,1,loss2
1766499124665,156,0.0,3,loss2
1766499126712,195,0.0,3,loss2
1766499128767,233,0.0,5,loss2
1766499130862,274,0.0,5,loss2
1766499132969,314,0.0,6,loss2
1766499135075,354,0.0,7,loss2
1766499137110,392,0.0,8,loss2
1766499139111,430,0.0,9,loss2
1766499141112,469,0.0,9,loss2
1766499143114,505,0.0,11,loss2
1766499145115,540,0.0,15,loss2
1766499147116,577,0.0,17,loss2
1766499149122,616,0.0,17,loss2
1766499151140,655,0.0,17,loss2
1766499153142,691,0.0,20,loss2
1766499155143,728,0.0,22,loss2
1766499155513,765,0.0,23,loss2
1766499157514,803,0.0,24,loss2
1766499159516,842,0.0,24,loss2
1766499161527,878,0.0,27,loss2
1766499163529,915,0.0,29,loss2
1766499165529,954,0.0,29,loss2
1766499167534,993,0.0,29,loss2
1766499169538,1032,0.0,29,loss2
1766499171544,1069,0.0,31,loss2
1766499173546,1107,0.0,31,loss2
1766499175549,1144,0.0,32,loss2
1766499177554,1183,0.0,32,loss2
