timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499052127,39,0.0,0,loss2
1766499054128,78,0.0,0,loss2
1766499056130,114,0.0,2,loss2
1766499058137,153,0.0,3,loss2
1766499060141,191,0.0,4,loss2
1766499062142,229,0.0,4,loss2
1766499064143,268,0.0,4,loss2
1766499064415,307,0.0,4,loss2
1766499066415,345,0.0,5,loss2
1766499068417,382,0.0,6,loss2
1766499070434,422,0.0,6,loss2
1766499072434,459,0.0,7,loss2
1766499074435,497,0.0,8,loss2
1766499076436,537,0.0,8,loss2
1766499078437,575,0.0,9,loss2
1766499080438,613,0.0,10,loss2
1766499082444,650,0.0,12,loss2
1766499084447,687,0.0,13,loss2
1766499086448,726,0.0,13,loss2
1766499088449,764,0.0,14,loss2
1766499090450,802,0.0,15,loss2
1766499092450,841,0.0,15,loss2
1766499094451,880,0.0,15,loss2
1766499094743,919,0.0,15,loss2
1766499096744,958,0.0,15,loss2
1766499098744,996,0.0,15,loss2
1766499100749,1035,0.0,15,loss2
1766499102751,1074,0.0,15,loss2
1766499104754,1112,0.0,16,loss2
1766499106755,1150,0.0,17,loss2
1766499108756,1188,0.0,18,loss2
