timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460271493,39,0.0,0,loss2
1765460273494,77,0.0,1,loss2
1765460275496,117,0.0,1,loss2
1765460277497,155,0.0,2,loss2
1765460279499,192,0.0,4,loss2
1765460281501,231,0.0,5,loss2
1765460283503,267,0.0,8,loss2
1765460285504,306,0.0,8,loss2
1765460287505,345,0.0,8,loss2
1765460289509,384,0.0,9,loss2
1765460291510,421,0.0,11,loss2
1765460293511,460,0.0,11,loss2
1765460295512,500,0.0,11,loss2
1765460297514,539,0.0,11,loss2
1765460299515,578,0.0,11,loss2
1765460301517,615,0.0,14,loss2
1765460302771,654,0.0,14,loss2
1765460304773,692,0.0,16,loss2
1765460306775,731,0.0,17,loss2
1765460308778,769,0.0,18,loss2
1765460310779,807,0.0,19,loss2
1765460312781,845,0.0,20,loss2
1765460314781,884,0.0,21,loss2
1765460322922,922,0.0,22,loss2
1765460324924,960,0.0,24,loss2
1765460326924,998,0.0,25,loss2
1765460328926,1037,0.0,25,loss2
1765460330927,1077,0.0,25,loss2
1765460332928,1115,0.0,26,loss2
1765460334929,1154,0.0,26,loss2
1765460336930,1194,0.0,26,loss2
