recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1766498644959,76,76,1766498644864,95,0,2,baseline
1766498644962,77,77,1766498644914,48,47,2,baseline
1766498644965,78,78,1766498644964,1,47,2,baseline
1766498645015,79,79,1766498645015,0,0,2,baseline
1766498645066,80,80,1766498645066,0,1,2,baseline
1766498645119,81,81,1766498645119,0,3,2,baseline
1766498645171,82,82,1766498645171,0,2,2,baseline
1766498645224,83,83,1766498645223,1,3,2,baseline
1766498645276,84,84,1766498645276,0,2,2,baseline
1766498645330,85,85,1766498645328,2,4,2,baseline
1766498645379,86,86,1766498645378,1,1,2,baseline
1766498645432,87,87,1766498645432,0,3,2,baseline
1766498645485,88,88,1766498645485,0,3,2,baseline
1766498645535,89,89,1766498645535,0,0,2,baseline
1766498645590,90,90,1766498645588,2,5,2,baseline
1766498645642,91,91,1766498645640,2,2,2,baseline
1766498645694,92,92,1766498645692,2,2,2,baseline
1766498645746,93,93,1766498645744,2,2,2,baseline
1766498645799,94,94,1766498645797,2,3,2,baseline
1766498645848,95,95,1766498645848,0,1,2,baseline
1766498645901,96,96,1766498645901,0,3,2,baseline
1766498645951,97,97,1766498645951,0,0,2,baseline
1766498646003,98,98,1766498646003,0,2,2,baseline
1766498646053,99,99,1766498646053,0,0,2,baseline
1766498646106,100,100,1766498646106,0,3,2,baseline
1766498646158,101,101,1766498646158,0,2,2,baseline
1766498646210,102,102,1766498646209,1,2,2,baseline
1766498646261,103,103,1766498646261,0,1,2,baseline
1766498646312,104,104,1766498646311,1,1,2,baseline
1766498646362,105,105,1766498646362,0,0,2,baseline
1766498646413,106,106,1766498646412,1,1,2,baseline
1766498646464,107,107,1766498646463,1,1,2,baseline
1766498646513,108,108,1766498646513,0,1,2,baseline
1766498646564,109,109,1766498646563,1,1,2,baseline
1766498646614,110,110,1766498646614,0,0,2,baseline
1766498646664,111,111,1766498646664,0,0,2,baseline
1766498646715,112,112,1766498646714,1,1,2,baseline
1766498646765,113,113,1766498646765,0,0,2,baseline
1766498646818,114,114,1766498646818,0,3,2,baseline
1766498646870,115,115,1766498646870,0,2,2,baseline
1766498646923,116,116,1766498646923,0,3,2,baseline
1766498646974,117,117,1766498646974,0,1,2,baseline
1766498647026,118,118,1766498647026,0,2,2,baseline
1766498647077,119,119,1766498647077,0,1,2,baseline
1766498647130,120,120,1766498647130,0,3,2,baseline
1766498647183,121,121,1766498647183,0,3,2,baseline
1766498647235,122,122,1766498647235,0,2,2,baseline
1766498647288,123,123,1766498647288,0,3,2,baseline
1766498647341,124,124,1766498647341,0,3,2,baseline
1766498647394,125,125,1766498647394,0,3,2,baseline
1766498647447,126,126,1766498647447,0,3,2,baseline
1766498647498,127,127,1766498647498,0,1,2,baseline
1766498647549,128,128,1766498647549,0,1,2,baseline
1766498647603,129,129,1766498647602,1,4,2,baseline
1766498647655,130,130,1766498647655,0,2,2,baseline
1766498647706,131,131,1766498647706,0,1,2,baseline
1766498647757,132,132,1766498647757,0,1,2,baseline
1766498647811,133,133,1766498647810,1,4,2,baseline
1766498647861,134,134,1766498647860,1,0,2,baseline
1766498647914,135,135,1766498647914,0,3,2,baseline
1766498647967,136,136,1766498647967,0,3,2,baseline
1766498648018,137,137,1766498648017,1,1,2,baseline
1766498648069,138,138,1766498648069,0,1,2,baseline
1766498648121,139,139,1766498648121,0,2,2,baseline
1766498648175,140,140,1766498648174,1,4,2,baseline
1766498648227,141,141,1766498648226,1,2,2,baseline
1766498648280,142,142,1766498648280,0,3,2,baseline
1766498648334,143,143,1766498648333,1,4,2,baseline
1766498648387,144,144,1766498648385,2,3,2,baseline
1766498648437,145,145,1766498648437,0,0,2,baseline
1766498648491,146,146,1766498648490,1,4,2,baseline
1766498648542,147,147,1766498648541,1,1,2,baseline
1766498648595,148,148,1766498648595,0,3,2,baseline
1766498648648,149,149,1766498648648,0,3,2,baseline
1766498648700,150,150,1766498648699,1,2,2,baseline
1766498648752,151,151,1766498648752,0,2,2,baseline
1766498648804,152,152,1766498648804,0,2,2,baseline
1766498648857,153,153,1766498648856,1,3,2,baseline
1766498648909,154,154,1766498648909,0,2,2,baseline
1766498648962,155,155,1766498648962,0,3,2,baseline
1766498649015,156,156,1766498649014,1,3,2,baseline
1766498649067,157,157,1766498649067,0,2,2,baseline
1766498649119,158,158,1766498649119,0,2,2,baseline
1766498649170,159,159,1766498649170,0,1,2,baseline
1766498649222,160,160,1766498649222,0,2,2,baseline
1766498649275,161,161,1766498649275,0,3,2,baseline
1766498649326,162,162,1766498649326,0,1,2,baseline
1766498649378,163,163,1766498649378,0,2,2,baseline
1766498649431,164,164,1766498649430,1,3,2,baseline
1766498649483,165,165,1766498649483,0,2,2,baseline
1766498649535,166,166,1766498649535,0,2,2,baseline
1766498649587,167,167,1766498649586,1,2,2,baseline
1766498649638,168,168,1766498649638,0,1,2,baseline
1766498649691,169,169,1766498649691,0,3,2,baseline
1766498649742,170,170,1766498649742,0,1,2,baseline
1766498649795,171,171,1766498649795,0,3,2,baseline
1766498649847,172,172,1766498649846,1,2,2,baseline
1766498649898,173,173,1766498649898,0,1,2,baseline
1766498649950,174,174,1766498649950,0,2,2,baseline
1766498650003,175,175,1766498650003,0,3,2,baseline
1766498650055,176,176,1766498650054,1,2,2,baseline
1766498650107,177,177,1766498650107,0,2,2,baseline
1766498650160,178,178,1766498650159,1,3,2,baseline
1766498650212,179,179,1766498650211,1,2,2,baseline
1766498650264,180,180,1766498650263,1,2,2,baseline
1766498650315,181,181,1766498650315,0,1,2,baseline
1766498650367,182,182,1766498650367,0,2,2,baseline
1766498650419,183,183,1766498650419,0,2,2,baseline
1766498650471,184,184,1766498650471,0,2,2,baseline
1766498650524,185,185,1766498650523,1,3,2,baseline
1766498650576,186,186,1766498650575,1,2,2,baseline
1766498650627,187,187,1766498650627,0,1,2,baseline
1766498650679,188,188,1766498650679,0,2,2,baseline
1766498650734,189,189,1766498650732,2,5,2,baseline
1766498650784,190,190,1766498650783,1,0,2,baseline
1766498650835,191,191,1766498650835,0,1,2,baseline
1766498650889,192,192,1766498650889,0,4,2,baseline
1766498650941,193,193,1766498650940,1,2,2,baseline
1766498650994,194,194,1766498650993,1,3,2,baseline
1766498651047,195,195,1766498651046,1,3,2,baseline
1766498651100,196,196,1766498651100,0,3,2,baseline
1766498651152,197,197,1766498651151,1,2,2,baseline
1766498651203,198,198,1766498651203,0,1,2,baseline
1766498651255,199,199,1766498651255,0,2,2,baseline
1766498651307,200,200,1766498651307,0,2,2,baseline
1766498651359,201,201,1766498651359,0,2,2,baseline
1766498651411,202,202,1766498651411,0,2,2,baseline
1766498651463,203,203,1766498651463,0,2,2,baseline
1766498651515,204,204,1766498651514,1,2,2,baseline
1766498651567,205,205,1766498651566,1,2,2,baseline
1766498651618,206,206,1766498651618,0,1,2,baseline
1766498651672,207,207,1766498651671,1,4,2,baseline
1766498651723,208,208,1766498651723,0,1,2,baseline
1766498651774,209,209,1766498651774,0,1,2,baseline
1766498651828,210,210,1766498651827,1,4,2,baseline
1766498651880,211,211,1766498651879,1,2,2,baseline
1766498651931,212,212,1766498651931,0,1,2,baseline
1766498651985,213,213,1766498651984,1,4,2,baseline
1766498652037,214,214,1766498652037,0,2,2,baseline
1766498652089,215,215,1766498652089,0,2,2,baseline
1766498652142,216,216,1766498652142,0,3,2,baseline
1766498652193,217,217,1766498652193,0,1,2,baseline
1766498652244,218,218,1766498652244,0,1,2,baseline
1766498652297,219,219,1766498652297,0,3,2,baseline
1766498652350,220,220,1766498652350,0,3,2,baseline
1766498652403,221,221,1766498652402,1,3,2,baseline
1766498652454,222,222,1766498652454,0,1,2,baseline
1766498652507,223,223,1766498652507,0,3,2,baseline
1766498652560,224,224,1766498652559,1,3,2,baseline
1766498652611,225,225,1766498652611,0,1,2,baseline
1766498652664,226,226,1766498652663,1,3,2,baseline
1766498652716,227,227,1766498652716,0,2,2,baseline
1766498652766,228,228,1766498652766,0,0,2,baseline
1766498652818,229,229,1766498652817,1,2,2,baseline
1766498652867,230,230,1766498652866,1,1,2,baseline
1766498652917,231,231,1766498652916,1,0,2,baseline
1766498652967,232,232,1766498652967,0,0,2,baseline
1766498653017,233,233,1766498653017,0,0,2,baseline
1766498653067,234,234,1766498653067,0,0,2,baseline
1766498653117,235,235,1766498653117,0,0,2,baseline
1766498653168,236,236,1766498653167,1,1,2,baseline
1766498653218,237,237,1766498653218,0,0,2,baseline
1766498653268,238,238,1766498653268,0,0,2,baseline
1766498653318,239,239,1766498653318,0,0,2,baseline
1766498653370,240,240,1766498653370,0,2,2,baseline
1766498653422,241,241,1766498653422,0,2,2,baseline
1766498653474,242,242,1766498653473,1,2,2,baseline
1766498653525,243,243,1766498653525,0,1,2,baseline
1766498653577,244,244,1766498653577,0,2,2,baseline
1766498653628,245,245,1766498653628,0,1,2,baseline
1766498653680,246,246,1766498653680,0,2,2,baseline
1766498653732,247,247,1766498653732,0,2,2,baseline
1766498653786,248,248,1766498653784,2,4,2,baseline
1766498653838,249,249,1766498653836,2,2,2,baseline
