timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499867702,35,0.0,0,delay100
1766499869704,74,0.0,0,delay100
1766499871721,114,0.0,0,delay100
1766499873736,153,0.0,0,delay100
1766499875748,193,0.0,0,delay100
1766499877757,232,0.0,0,delay100
1766499879760,271,0.0,0,delay100
1766499881762,310,0.0,0,delay100
1766499883763,350,0.0,0,delay100
1766499885782,389,0.0,0,delay100
1766499887783,428,0.0,0,delay100
1766499887961,468,0.0,0,delay100
1766499889962,507,0.0,0,delay100
1766499891963,546,0.0,0,delay100
1766499893972,585,0.0,0,delay100
1766499895976,625,0.0,0,delay100
1766499897981,663,0.0,0,delay100
1766499899998,702,0.0,0,delay100
1766499902000,742,0.0,0,delay100
1766499904001,781,0.0,0,delay100
1766499906020,820,0.0,0,delay100
1766499908038,859,0.0,0,delay100
1766499910041,898,0.0,0,delay100
1766499912058,938,0.0,0,delay100
1766499914059,977,0.0,0,delay100
1766499916060,1016,0.0,0,delay100
1766499918061,1055,0.0,0,delay100
1766499918284,1095,0.0,0,delay100
1766499920284,1134,0.0,0,delay100
1766499922285,1173,0.0,0,delay100
1766499924286,1212,0.0,0,delay100
