timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766498982837,39,0.0,1,loss2
1766498984838,78,0.0,1,loss2
1766498986838,116,0.0,2,loss2
1766498988839,154,0.0,2,loss2
1766498990841,193,0.0,2,loss2
1766498992844,232,0.0,2,loss2
1766498994845,269,0.0,4,loss2
1766498996847,307,0.0,5,loss2
1766498998850,343,0.0,8,loss2
1766499000850,380,0.0,10,loss2
1766499002851,418,0.0,11,loss2
1766499003153,455,0.0,13,loss2
1766499005153,492,0.0,14,loss2
1766499007156,529,0.0,16,loss2
1766499009157,566,0.0,18,loss2
1766499011166,604,0.0,19,loss2
1766499013169,643,0.0,19,loss2
1766499015170,683,0.0,19,loss2
1766499017171,721,0.0,19,loss2
1766499019174,760,0.0,20,loss2
1766499021177,797,0.0,21,loss2
1766499023180,836,0.0,21,loss2
1766499025181,874,0.0,22,loss2
1766499027181,913,0.0,22,loss2
1766499029183,952,0.0,22,loss2
1766499031184,989,0.0,24,loss2
1766499033185,1026,0.0,26,loss2
1766499033646,1064,0.0,26,loss2
1766499035647,1101,0.0,28,loss2
1766499037648,1140,0.0,28,loss2
1766499039650,1178,0.0,29,loss2
