timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499665535,36,0.0,0,delay100
1766499667567,75,0.0,0,delay100
1766499669593,114,0.0,0,delay100
1766499671595,153,0.0,0,delay100
1766499673604,192,0.0,0,delay100
1766499673784,232,0.0,0,delay100
1766499675788,270,0.0,0,delay100
1766499677789,310,0.0,0,delay100
1766499679790,349,0.0,0,delay100
1766499681791,388,0.0,0,delay100
1766499683795,427,0.0,0,delay100
1766499685838,466,0.0,0,delay100
1766499687899,506,0.0,0,delay100
1766499689952,546,0.0,0,delay100
1766499692019,586,0.0,0,delay100
1766499694070,626,0.0,0,delay100
1766499696116,666,0.0,0,delay100
1766499698166,706,0.0,0,delay100
1766499700247,746,0.0,0,delay100
1766499702305,786,0.0,0,delay100
1766499704379,827,0.0,0,delay100
1766499704602,867,0.0,0,delay100
1766499706653,907,0.0,0,delay100
1766499708717,947,0.0,0,delay100
1766499710779,987,0.0,0,delay100
1766499712838,1028,0.0,0,delay100
1766499714894,1067,0.0,0,delay100
1766499716946,1108,0.0,0,delay100
1766499718994,1148,0.0,0,delay100
1766499721038,1188,0.0,0,delay100
