timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766530840451,40,0.0,0,baseline
1766530842451,80,0.0,0,baseline
1766530844455,119,0.0,0,baseline
1766530846455,159,0.0,0,baseline
1766530848455,199,0.0,0,baseline
1766530850456,238,0.0,0,baseline
1766530852458,278,0.0,0,baseline
1766530854458,318,0.0,0,baseline
1766530856460,357,0.0,0,baseline
1766530858461,397,0.0,0,baseline
1766530860461,437,0.0,0,baseline
1766530862461,476,0.0,0,baseline
1766530864462,516,0.0,0,baseline
1766530866462,555,0.0,0,baseline
1766530868501,596,0.0,0,baseline
1766530870503,636,0.0,0,baseline
1766530872504,675,0.0,0,baseline
1766530874504,715,0.0,0,baseline
1766530877620,743,0.0,0,baseline
1766530879620,816,0.0,0,baseline
1766530881623,856,0.0,0,baseline
1766530883623,896,0.0,0,baseline
1766530885623,936,0.0,0,baseline
1766530887624,975,0.0,0,baseline
1766530889624,1015,0.0,0,baseline
1766530891624,1055,0.0,0,baseline
1766530893625,1094,0.0,0,baseline
1766530895626,1134,0.0,0,baseline
1766530897626,1174,0.0,0,baseline
1766530899627,1213,0.0,0,baseline
1766530901628,1253,0.0,0,baseline
1766530903628,1292,0.0,0,baseline
1766530905629,1331,0.0,0,baseline
1766530907629,1371,0.0,0,baseline
1766530909629,1411,0.0,0,baseline
1766530911629,1451,0.0,0,baseline
1766530913630,1490,0.0,0,baseline
1766530915630,1530,0.0,0,baseline
1766530917631,1570,0.0,0,baseline
1766530919631,1609,0.0,0,baseline
1766530921632,1649,0.0,0,baseline
1766530923632,1689,0.0,0,baseline
1766530925633,1728,0.0,0,baseline
1766530927633,1768,0.0,0,baseline
1766530929633,1808,0.0,0,baseline
1766530931635,1847,0.0,0,baseline
1766530933636,1887,0.0,0,baseline
1766530935637,1927,0.0,0,baseline
1766530937637,1966,0.0,0,baseline
1766530939638,2006,0.0,0,baseline
1766530941638,2046,0.0,0,baseline
1766530943638,2086,0.0,0,baseline
1766530945639,2125,0.0,0,baseline
1766530947639,2165,0.0,0,baseline
1766530949639,2205,0.0,0,baseline
1766530951640,2244,0.0,0,baseline
1766530953641,2284,0.0,0,baseline
