timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460134642,40,0.0,0,baseline
1765460136648,79,0.0,0,baseline
1765460138649,119,0.0,0,baseline
1765460140650,158,0.0,0,baseline
1765460142651,197,0.0,0,baseline
1765460143981,237,0.0,0,baseline
1765460145982,276,0.0,0,baseline
1765460147984,316,0.0,0,baseline
1765460149986,355,0.0,0,baseline
1765460151993,394,0.0,0,baseline
1765460153994,434,0.0,0,baseline
1765460156001,473,0.0,0,baseline
1765460158003,512,0.0,0,baseline
1765460160004,552,0.0,0,baseline
1765460162053,592,0.0,0,baseline
1765460164058,631,0.0,0,baseline
1765460166063,671,0.0,0,baseline
1765460168066,710,0.0,0,baseline
1765460170071,749,0.0,0,baseline
1765460172074,789,0.0,0,baseline
1765460174077,828,0.0,0,baseline
1765460175395,868,0.0,0,baseline
1765460177397,907,0.0,0,baseline
1765460179401,947,0.0,0,baseline
1765460181403,986,0.0,0,baseline
1765460183404,1025,0.0,0,baseline
1765460185407,1065,0.0,0,baseline
1765460187409,1104,0.0,0,baseline
1765460189411,1143,0.0,0,baseline
1765460191412,1182,0.0,0,baseline
