timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765459926859,39,0.0,0,baseline
1765459928860,79,0.0,0,baseline
1765459930861,119,0.0,0,baseline
1765459932861,158,0.0,0,baseline
1765459934863,197,0.0,0,baseline
1765459936864,236,0.0,0,baseline
1765459938865,276,0.0,0,baseline
1765459940869,315,0.0,0,baseline
1765459942871,355,0.0,0,baseline
1765459944872,394,0.0,0,baseline
1765459946876,434,0.0,0,baseline
1765459948882,474,0.0,0,baseline
1765459950883,513,0.0,0,baseline
1765459952884,553,0.0,0,baseline
1765459954277,592,0.0,0,baseline
1765459956278,632,0.0,0,baseline
1765459958279,671,0.0,0,baseline
1765459960281,711,0.0,0,baseline
1765459962281,750,0.0,0,baseline
1765459964283,790,0.0,0,baseline
1765459966284,829,0.0,0,baseline
1765459968286,868,0.0,0,baseline
1765459970287,908,0.0,0,baseline
1765459972289,947,0.0,0,baseline
1765459974290,987,0.0,0,baseline
1765459976291,1027,0.0,0,baseline
1765459978292,1066,0.0,0,baseline
1765459980293,1106,0.0,0,baseline
1765459982294,1145,0.0,0,baseline
1765459984295,1185,0.0,0,baseline
