recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1766499526919,76,76,1766499526812,107,0,2,loss5
1766499526923,77,77,1766499526863,60,46,2,loss5
1766499526924,78,78,1766499526915,9,49,2,loss5
1766499526967,79,79,1766499526966,1,7,2,loss5
1766499527018,80,80,1766499527018,0,1,2,loss5
1766499527069,81,81,1766499527069,0,1,2,loss5
1766499527123,82,82,1766499527120,3,4,2,loss5
1766499527174,83,83,1766499527172,2,1,2,loss5
1766499527223,84,84,1766499527223,0,1,2,loss5
1766499527276,85,85,1766499527275,1,3,2,loss5
1766499527327,86,86,1766499527325,2,1,2,loss5
1766499527378,87,87,1766499527377,1,1,2,loss5
1766499527429,88,88,1766499527428,1,1,2,loss5
1766499527481,89,89,1766499527480,1,2,2,loss5
1766499527533,90,90,1766499527533,0,2,2,loss5
1766499527585,91,91,1766499527585,0,2,2,loss5
1766499527637,92,92,1766499527637,0,2,2,loss5
1766499527740,94,94,1766499527740,0,53,2,loss5
1766499527792,95,95,1766499527791,1,2,2,loss5
1766499527842,96,96,1766499527842,0,0,2,loss5
1766499527893,97,97,1766499527892,1,1,2,loss5
1766499527946,98,98,1766499527945,1,3,2,loss5
1766499527996,99,99,1766499527996,0,0,2,loss5
1766499528048,100,100,1766499528047,1,2,2,loss5
1766499528100,101,101,1766499528099,1,2,2,loss5
1766499528151,102,102,1766499528151,0,1,2,loss5
1766499528205,103,103,1766499528203,2,4,2,loss5
1766499528306,105,105,1766499528305,1,51,2,loss5
1766499528357,106,106,1766499528357,0,1,2,loss5
1766499528408,107,107,1766499528408,0,1,2,loss5
1766499528461,108,108,1766499528460,1,3,2,loss5
1766499528512,109,109,1766499528512,0,1,2,loss5
1766499528564,110,110,1766499528564,0,2,2,loss5
1766499528616,111,111,1766499528616,0,2,2,loss5
1766499528667,112,112,1766499528667,0,1,2,loss5
1766499528719,113,113,1766499528719,0,2,2,loss5
1766499528823,115,115,1766499528823,0,54,2,loss5
1766499528875,116,116,1766499528874,1,2,2,loss5
1766499528977,118,118,1766499528977,0,52,2,loss5
1766499529029,119,119,1766499529029,0,2,2,loss5
1766499529081,120,120,1766499529080,1,2,2,loss5
1766499529132,121,121,1766499529132,0,1,2,loss5
1766499529184,122,122,1766499529184,0,2,2,loss5
1766499529236,123,123,1766499529235,1,2,2,loss5
1766499529289,124,124,1766499529288,1,3,2,loss5
1766499529390,126,126,1766499529390,0,51,2,loss5
1766499529441,127,127,1766499529441,0,1,2,loss5
1766499529493,128,128,1766499529492,1,2,2,loss5
1766499529543,129,129,1766499529543,0,0,2,loss5
1766499529595,130,130,1766499529595,0,2,2,loss5
1766499529647,131,131,1766499529647,0,2,2,loss5
1766499529699,132,132,1766499529698,1,2,2,loss5
1766499529750,133,133,1766499529749,1,1,2,loss5
1766499529801,134,134,1766499529801,0,1,2,loss5
1766499529852,135,135,1766499529852,0,1,2,loss5
1766499529904,136,136,1766499529904,0,2,2,loss5
1766499529956,137,137,1766499529955,1,2,2,loss5
1766499530006,138,138,1766499530005,1,0,2,loss5
1766499530057,139,139,1766499530057,0,1,2,loss5
1766499530109,140,140,1766499530108,1,2,2,loss5
1766499530160,141,141,1766499530160,0,1,2,loss5
1766499530211,142,142,1766499530211,0,1,2,loss5
1766499530262,143,143,1766499530262,0,1,2,loss5
1766499530312,144,144,1766499530312,0,0,2,loss5
1766499530363,145,145,1766499530362,1,1,2,loss5
1766499530413,146,146,1766499530413,0,0,2,loss5
1766499530515,148,148,1766499530515,0,52,2,loss5
1766499530567,149,149,1766499530566,1,2,2,loss5
1766499530619,150,150,1766499530618,1,2,2,loss5
1766499530671,151,151,1766499530670,1,2,2,loss5
1766499530722,152,152,1766499530721,1,1,2,loss5
1766499530772,153,153,1766499530772,0,0,2,loss5
1766499530824,154,154,1766499530824,0,2,2,loss5
1766499530874,155,155,1766499530874,0,0,2,loss5
1766499530925,156,156,1766499530924,1,1,2,loss5
1766499530975,157,157,1766499530975,0,0,2,loss5
1766499531027,158,158,1766499531026,1,2,2,loss5
1766499531131,160,160,1766499531131,0,54,2,loss5
1766499531183,161,161,1766499531182,1,2,2,loss5
1766499531234,162,162,1766499531233,1,1,2,loss5
1766499531284,163,163,1766499531284,0,0,2,loss5
1766499531335,164,164,1766499531335,0,1,2,loss5
1766499531387,165,165,1766499531387,0,2,2,loss5
1766499531439,166,166,1766499531438,1,2,2,loss5
1766499531490,167,167,1766499531490,0,1,2,loss5
1766499531541,168,168,1766499531540,1,1,2,loss5
1766499531591,169,169,1766499531591,0,0,2,loss5
1766499531745,172,172,1766499531744,1,104,2,loss5
1766499531797,173,173,1766499531796,1,2,2,loss5
1766499531900,175,175,1766499531900,0,53,2,loss5
