timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499868228,35,0.0,0,delay100
1766499870231,75,0.0,0,delay100
1766499872233,114,0.0,0,delay100
1766499874235,153,0.0,0,delay100
1766499876237,192,0.0,0,delay100
1766499878240,231,0.0,0,delay100
1766499880241,271,0.0,0,delay100
1766499882242,310,0.0,0,delay100
1766499884244,349,0.0,0,delay100
1766499886247,388,0.0,0,delay100
1766499888250,427,0.0,0,delay100
1766499888433,467,0.0,0,delay100
1766499890433,506,0.0,0,delay100
1766499892436,545,0.0,0,delay100
1766499894439,585,0.0,0,delay100
1766499896442,624,0.0,0,delay100
1766499898443,662,0.0,0,delay100
1766499900445,701,0.0,0,delay100
1766499902509,742,0.0,0,delay100
1766499904510,781,0.0,0,delay100
1766499906513,820,0.0,0,delay100
1766499908514,859,0.0,0,delay100
1766499910516,898,0.0,0,delay100
1766499912519,937,0.0,0,delay100
1766499914520,976,0.0,0,delay100
1766499916522,1015,0.0,0,delay100
1766499918526,1054,0.0,0,delay100
1766499918748,1094,0.0,0,delay100
1766499920749,1133,0.0,0,delay100
1766499922751,1172,0.0,0,delay100
1766499924752,1212,0.0,0,delay100
