timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766498782532,39,0.0,0,baseline
1766498784533,78,0.0,0,baseline
1766498786534,117,0.0,0,baseline
1766498788537,156,0.0,0,baseline
1766498788903,164,0.0,0,baseline
1766498790906,202,0.0,0,baseline
1766498792909,241,0.0,0,baseline
1766498794911,280,0.0,0,baseline
1766498796913,319,0.0,0,baseline
1766498798917,357,0.0,0,baseline
1766498800921,396,0.0,0,baseline
1766498802922,434,0.0,0,baseline
1766498804924,472,0.0,0,baseline
1766498806925,512,0.0,0,baseline
1766498808932,550,0.0,0,baseline
1766498810934,589,0.0,0,baseline
1766498812935,628,0.0,0,baseline
1766498814936,667,0.0,0,baseline
1766498816939,706,0.0,0,baseline
1766498818940,745,0.0,0,baseline
1766498819244,784,0.0,0,baseline
1766498821245,822,0.0,0,baseline
1766498823246,862,0.0,0,baseline
1766498825249,900,0.0,0,baseline
1766498827251,939,0.0,0,baseline
1766498829252,977,0.0,0,baseline
1766498831253,1017,0.0,0,baseline
1766498833256,1055,0.0,0,baseline
1766498835257,1094,0.0,0,baseline
1766498837258,1133,0.0,0,baseline
