timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460842626,38,0.0,1,loss5
1765460844628,77,0.0,2,loss5
1765460846629,117,0.0,2,loss5
1765460848630,152,0.0,6,loss5
1765460850634,188,0.0,9,loss5
1765460852635,223,0.0,12,loss5
1765460854635,263,0.0,12,loss5
1765460856636,301,0.0,14,loss5
1765460858637,337,0.0,18,loss5
1765460860638,372,0.0,23,loss5
1765460862639,410,0.0,24,loss5
1765460864641,447,0.0,27,loss5
1765460866643,484,0.0,29,loss5
1765460868644,522,0.0,31,loss5
1765460870646,558,0.0,34,loss5
1765460872687,597,0.0,36,loss5
1765460874688,634,0.0,39,loss5
1765460876689,673,0.0,40,loss5
1765460878690,713,0.0,40,loss5
1765460880691,751,0.0,42,loss5
1765460882698,789,0.0,44,loss5
1765460884698,826,0.0,46,loss5
1765460886699,865,0.0,47,loss5
1765460888700,904,0.0,48,loss5
1765460890130,943,0.0,49,loss5
1765460892131,982,0.0,50,loss5
1765460894131,1018,0.0,54,loss5
1765460896133,1056,0.0,55,loss5
1765460898134,1094,0.0,55,loss5
1765460900139,1132,0.0,56,loss5
