timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460134144,40,0.0,0,baseline
1765460136164,80,0.0,0,baseline
1765460138177,119,0.0,0,baseline
1765460140180,158,0.0,0,baseline
1765460142187,198,0.0,0,baseline
1765460143516,238,0.0,0,baseline
1765460145517,277,0.0,0,baseline
1765460147519,316,0.0,0,baseline
1765460149520,356,0.0,0,baseline
1765460151522,395,0.0,0,baseline
1765460153523,434,0.0,0,baseline
1765460155525,474,0.0,0,baseline
1765460157528,513,0.0,0,baseline
1765460159548,553,0.0,0,baseline
1765460161589,593,0.0,0,baseline
1765460163591,632,0.0,0,baseline
1765460165593,671,0.0,0,baseline
1765460167594,711,0.0,0,baseline
1765460169595,750,0.0,0,baseline
1765460171597,789,0.0,0,baseline
1765460173598,829,0.0,0,baseline
1765460175599,868,0.0,0,baseline
1765460176915,908,0.0,0,baseline
1765460178916,947,0.0,0,baseline
1765460180931,987,0.0,0,baseline
1765460182946,1026,0.0,0,baseline
1765460184960,1066,0.0,0,baseline
1765460186975,1105,0.0,0,baseline
1765460188990,1145,0.0,0,baseline
1765460191004,1184,0.0,0,baseline
1765460193009,1224,0.0,0,baseline
