timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765461264392,35,0.0,0,delay100
1765461266393,75,0.0,0,delay100
1765461268394,114,0.0,0,delay100
1765461269781,154,0.0,0,delay100
1765461271798,194,0.0,0,delay100
1765461273799,233,0.0,0,delay100
1765461275801,273,0.0,0,delay100
1765461277802,312,0.0,0,delay100
1765461279804,352,0.0,0,delay100
1765461281805,391,0.0,0,delay100
1765461283806,431,0.0,0,delay100
1765461285807,470,0.0,0,delay100
1765461287813,509,0.0,0,delay100
1765461289814,549,0.0,0,delay100
1765461291855,589,0.0,0,delay100
1765461293870,629,0.0,0,delay100
1765461295871,668,0.0,0,delay100
1765461297873,708,0.0,0,delay100
1765461299875,747,0.0,0,delay100
1765461301230,787,0.0,0,delay100
1765461303231,826,0.0,0,delay100
1765461305232,865,0.0,0,delay100
1765461307239,904,0.0,0,delay100
1765461309240,944,0.0,0,delay100
1765461311241,984,0.0,0,delay100
1765461313242,1023,0.0,0,delay100
1765461315250,1063,0.0,0,delay100
1765461317267,1103,0.0,0,delay100
1765461319285,1142,0.0,0,delay100
1765461321302,1182,0.0,0,delay100
