timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460489435,38,0.0,2,loss2
1765460491436,77,0.0,2,loss2
1765460493439,115,0.0,4,loss2
1765460494456,154,0.0,4,loss2
1765460496457,192,0.0,6,loss2
1765460498458,231,0.0,7,loss2
1765460500459,269,0.0,8,loss2
1765460502460,309,0.0,8,loss2
1765460504461,348,0.0,8,loss2
1765460506463,386,0.0,9,loss2
1765460508466,425,0.0,10,loss2
1765460510476,465,0.0,10,loss2
1765460512477,504,0.0,10,loss2
1765460514485,542,0.0,11,loss2
1765460516486,582,0.0,11,loss2
1765460518499,620,0.0,13,loss2
1765460520500,658,0.0,14,loss2
1765460522503,694,0.0,14,loss2
1765460524504,734,0.0,14,loss2
1765460525936,772,0.0,15,loss2
1765460527937,812,0.0,15,loss2
1765460529944,850,0.0,15,loss2
1765460531947,889,0.0,16,loss2
1765460533948,928,0.0,16,loss2
1765460535949,965,0.0,19,loss2
1765460537950,1003,0.0,20,loss2
1765460539952,1041,0.0,21,loss2
1765460541953,1081,0.0,21,loss2
1765460543953,1119,0.0,22,loss2
1765460545955,1158,0.0,22,loss2
1765460547956,1198,0.0,22,loss2
