timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765365634403,36,0.0,4,loss2
1765365636407,75,0.0,4,loss2
1765365638428,114,0.0,4,loss2
1765365640431,152,0.0,5,loss2
1765365642482,190,0.0,7,loss2
1765365644487,229,0.0,8,loss2
1765365646553,267,0.0,10,loss2
1765365648560,305,0.0,11,loss2
1765365650628,345,0.0,12,loss2
1765365652640,384,0.0,12,loss2
1765365654708,424,0.0,13,loss2
1765365656720,463,0.0,13,loss2
1765365658783,503,0.0,13,loss2
1765365660799,542,0.0,14,loss2
1765365661814,581,0.0,15,loss2
1765365663831,620,0.0,16,loss2
1765365665857,660,0.0,16,loss2
1765365667875,697,0.0,18,loss2
1765365669934,738,0.0,18,loss2
1765365671959,775,0.0,20,loss2
1765365674036,815,0.0,21,loss2
1765365676062,854,0.0,21,loss2
1765365678138,893,0.0,23,loss2
1765365680170,932,0.0,23,loss2
1765365682244,972,0.0,24,loss2
1765365684280,1011,0.0,24,loss2
1765365686354,1052,0.0,24,loss2
1765365688388,1091,0.0,25,loss2
1765365690451,1131,0.0,25,loss2
1765365692489,1169,0.0,27,loss2
