timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460913063,38,0.0,2,loss5
1765460915064,75,0.0,4,loss5
1765460917065,111,0.0,8,loss5
1765460919066,147,0.0,11,loss5
1765460920417,183,0.0,15,loss5
1765460922419,220,0.0,17,loss5
1765460924420,257,0.0,20,loss5
1765460926421,297,0.0,20,loss5
1765460928422,332,0.0,24,loss5
1765460930423,369,0.0,26,loss5
1765460932426,404,0.0,28,loss5
1765460934429,442,0.0,30,loss5
1765460936431,480,0.0,32,loss5
1765460938432,516,0.0,35,loss5
1765460940433,555,0.0,36,loss5
1765460942474,593,0.0,38,loss5
1765460944475,632,0.0,39,loss5
1765460946476,669,0.0,41,loss5
1765460948477,706,0.0,44,loss5
1765460950478,744,0.0,45,loss5
1765460951876,782,0.0,47,loss5
1765460953877,819,0.0,50,loss5
1765460955878,859,0.0,50,loss5
1765460957879,898,0.0,51,loss5
1765460959883,933,0.0,55,loss5
1765460961884,967,0.0,60,loss5
1765460963885,1001,0.0,64,loss5
1765460965887,1039,0.0,64,loss5
1765460967888,1078,0.0,66,loss5
1765460969889,1114,0.0,70,loss5
