timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499323678,39,0.0,0,loss5
1766499325682,75,0.0,2,loss5
1766499327691,112,0.0,4,loss5
1766499329716,150,0.0,5,loss5
1766499331740,187,0.0,7,loss5
1766499333741,222,0.0,11,loss5
1766499335742,257,0.0,14,loss5
1766499337744,296,0.0,15,loss5
1766499339745,334,0.0,16,loss5
1766499339946,371,0.0,18,loss5
1766499341948,408,0.0,19,loss5
1766499343949,445,0.0,21,loss5
1766499345952,482,0.0,23,loss5
1766499347959,519,0.0,25,loss5
1766499349962,556,0.0,27,loss5
1766499351969,591,0.0,31,loss5
1766499353971,629,0.0,32,loss5
1766499355973,667,0.0,32,loss5
1766499357976,706,0.0,32,loss5
1766499359978,743,0.0,34,loss5
1766499361982,779,0.0,37,loss5
1766499363984,818,0.0,37,loss5
1766499365986,855,0.0,39,loss5
1766499367987,891,0.0,42,loss5
1766499369989,927,0.0,45,loss5
1766499370341,964,0.0,47,loss5
1766499372345,1000,0.0,50,loss5
1766499374347,1036,0.0,52,loss5
1766499376352,1071,0.0,56,loss5
1766499378354,1107,0.0,59,loss5
1766499380355,1143,0.0,62,loss5
