timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499187956,38,0.0,0,loss2
1766499189957,76,0.0,1,loss2
1766499191958,115,0.0,1,loss2
1766499193959,153,0.0,2,loss2
1766499195960,190,0.0,4,loss2
1766499197961,229,0.0,4,loss2
1766499199964,267,0.0,5,loss2
1766499201965,305,0.0,6,loss2
1766499203965,342,0.0,8,loss2
1766499205966,379,0.0,9,loss2
1766499207968,418,0.0,9,loss2
1766499209970,455,0.0,10,loss2
1766499211971,492,0.0,12,loss2
1766499213972,530,0.0,12,loss2
1766499215974,568,0.0,13,loss2
1766499216283,604,0.0,16,loss2
1766499218286,643,0.0,16,loss2
1766499220290,682,0.0,16,loss2
1766499222293,721,0.0,16,loss2
1766499224294,757,0.0,16,loss2
1766499226315,795,0.0,18,loss2
1766499228337,834,0.0,18,loss2
1766499230338,872,0.0,19,loss2
1766499232339,911,0.0,19,loss2
1766499234341,950,0.0,19,loss2
1766499236361,989,0.0,19,loss2
1766499238378,1027,0.0,20,loss2
1766499240395,1066,0.0,20,loss2
1766499242414,1104,0.0,21,loss2
1766499244430,1142,0.0,22,loss2
