timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765459995652,40,0.0,0,baseline
1765459997653,79,0.0,0,baseline
1765459999656,119,0.0,0,baseline
1765460001658,158,0.0,0,baseline
1765460003659,198,0.0,0,baseline
1765460005662,237,0.0,0,baseline
1765460007663,277,0.0,0,baseline
1765460009664,316,0.0,0,baseline
1765460011665,355,0.0,0,baseline
1765460013666,395,0.0,0,baseline
1765460015668,435,0.0,0,baseline
1765460017668,474,0.0,0,baseline
1765460019122,513,0.0,0,baseline
1765460021125,553,0.0,0,baseline
1765460023132,593,0.0,0,baseline
1765460025135,632,0.0,0,baseline
1765460027137,672,0.0,0,baseline
1765460029138,711,0.0,0,baseline
1765460031139,751,0.0,0,baseline
1765460033142,790,0.0,0,baseline
1765460035144,830,0.0,0,baseline
1765460037145,869,0.0,0,baseline
1765460039146,909,0.0,0,baseline
1765460041147,948,0.0,0,baseline
1765460043149,988,0.0,0,baseline
1765460045179,1027,0.0,0,baseline
1765460047211,1067,0.0,0,baseline
1765460049245,1106,0.0,0,baseline
1765460050499,1146,0.0,0,baseline
1765460052512,1185,0.0,0,baseline
1765460054517,1225,0.0,0,baseline
