timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766498983862,37,0.0,2,loss2
1766498985864,77,0.0,2,loss2
1766498987865,112,0.0,4,loss2
1766498989868,151,0.0,5,loss2
1766498991869,190,0.0,5,loss2
1766498993870,227,0.0,7,loss2
1766498995871,266,0.0,7,loss2
1766498997872,305,0.0,7,loss2
1766498999873,342,0.0,9,loss2
1766499001875,379,0.0,11,loss2
1766499002178,418,0.0,11,loss2
1766499004179,454,0.0,14,loss2
1766499006180,493,0.0,14,loss2
1766499008182,526,0.0,19,loss2
1766499010186,566,0.0,19,loss2
1766499012195,604,0.0,19,loss2
1766499014196,643,0.0,20,loss2
1766499016199,681,0.0,21,loss2
1766499018201,718,0.0,23,loss2
1766499020201,756,0.0,23,loss2
1766499022202,795,0.0,23,loss2
1766499024203,833,0.0,24,loss2
1766499026205,872,0.0,24,loss2
1766499028206,909,0.0,26,loss2
1766499030207,946,0.0,28,loss2
1766499032208,984,0.0,29,loss2
1766499032669,1022,0.0,30,loss2
1766499034672,1060,0.0,30,loss2
1766499036674,1097,0.0,32,loss2
1766499038677,1134,0.0,34,loss2
