timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766498714814,39,0.0,0,baseline
1766498716816,78,0.0,0,baseline
1766498718817,117,0.0,0,baseline
1766498720819,156,0.0,0,baseline
1766498722820,195,0.0,0,baseline
1766498724821,234,0.0,0,baseline
1766498726821,273,0.0,0,baseline
1766498727241,312,0.0,0,baseline
1766498729243,351,0.0,0,baseline
1766498731244,390,0.0,0,baseline
1766498733245,429,0.0,0,baseline
1766498735248,468,0.0,0,baseline
1766498737251,507,0.0,0,baseline
1766498739253,546,0.0,0,baseline
1766498741261,585,0.0,0,baseline
1766498743265,624,0.0,0,baseline
1766498745266,663,0.0,0,baseline
1766498747270,701,0.0,0,baseline
1766498749271,739,0.0,0,baseline
1766498751272,779,0.0,0,baseline
1766498753273,818,0.0,0,baseline
1766498755274,857,0.0,0,baseline
1766498757276,896,0.0,0,baseline
1766498757600,935,0.0,0,baseline
1766498759601,974,0.0,0,baseline
1766498761602,1014,0.0,0,baseline
1766498763603,1053,0.0,0,baseline
1766498765604,1092,0.0,0,baseline
1766498767638,1132,0.0,0,baseline
1766498769639,1170,0.0,0,baseline
