timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499393660,37,0.0,2,loss5
1766499395686,74,0.0,4,loss5
1766499397712,111,0.0,7,loss5
1766499399739,148,0.0,9,loss5
1766499400031,185,0.0,11,loss5
1766499402034,222,0.0,13,loss5
1766499404036,258,0.0,16,loss5
1766499406039,293,0.0,20,loss5
1766499408040,332,0.0,20,loss5
1766499410067,368,0.0,23,loss5
1766499412094,407,0.0,23,loss5
1766499414122,444,0.0,26,loss5
1766499416142,481,0.0,28,loss5
1766499418171,517,0.0,31,loss5
1766499420200,554,0.0,33,loss5
1766499422237,593,0.0,34,loss5
1766499424269,632,0.0,34,loss5
1766499426300,671,0.0,35,loss5
1766499428312,709,0.0,36,loss5
1766499430338,746,0.0,38,loss5
1766499430674,783,0.0,40,loss5
1766499432699,823,0.0,40,loss5
1766499434707,859,0.0,42,loss5
1766499436740,899,0.0,42,loss5
1766499438771,936,0.0,44,loss5
1766499440826,974,0.0,46,loss5
1766499442875,1008,0.0,50,loss5
1766499444879,1046,0.0,51,loss5
1766499446888,1081,0.0,54,loss5
1766499448893,1120,0.0,54,loss5
