timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460698472,38,0.0,2,loss5
1765460700509,76,0.0,4,loss5
1765460702511,114,0.0,5,loss5
1765460704513,151,0.0,8,loss5
1765460706515,189,0.0,9,loss5
1765460708524,225,0.0,13,loss5
1765460710525,264,0.0,13,loss5
1765460712528,301,0.0,15,loss5
1765460714530,338,0.0,18,loss5
1765460716531,376,0.0,19,loss5
1765460718532,414,0.0,20,loss5
1765460720534,453,0.0,20,loss5
1765460722537,488,0.0,25,loss5
1765460724538,525,0.0,27,loss5
1765460726540,564,0.0,27,loss5
1765460728580,603,0.0,29,loss5
1765460730582,639,0.0,32,loss5
1765460732600,677,0.0,34,loss5
1765460734601,715,0.0,35,loss5
1765460736602,755,0.0,35,loss5
1765460738604,790,0.0,40,loss5
1765460740606,826,0.0,43,loss5
1765460742609,863,0.0,45,loss5
1765460744610,901,0.0,47,loss5
1765460746613,938,0.0,49,loss5
1765460748614,976,0.0,51,loss5
1765460750615,1013,0.0,53,loss5
1765460752618,1052,0.0,54,loss5
1765460754621,1090,0.0,55,loss5
1765460756622,1129,0.0,56,loss5
1765460758623,1163,0.0,61,loss5
