timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499732531,36,0.0,0,delay100
1766499734533,75,0.0,0,delay100
1766499734759,114,0.0,0,delay100
1766499736759,153,0.0,0,delay100
1766499738760,192,0.0,0,delay100
1766499740762,231,0.0,0,delay100
1766499742764,270,0.0,0,delay100
1766499744766,309,0.0,0,delay100
1766499746767,348,0.0,0,delay100
1766499748769,387,0.0,0,delay100
1766499750770,426,0.0,0,delay100
1766499752772,466,0.0,0,delay100
1766499754773,505,0.0,0,delay100
1766499756773,543,0.0,0,delay100
1766499758781,583,0.0,0,delay100
1766499760783,621,0.0,0,delay100
1766499762784,661,0.0,0,delay100
1766499764785,699,0.0,0,delay100
1766499764992,739,0.0,0,delay100
1766499767001,778,0.0,0,delay100
1766499769002,817,0.0,0,delay100
1766499771007,856,0.0,0,delay100
1766499773008,895,0.0,0,delay100
1766499775009,934,0.0,0,delay100
1766499777015,972,0.0,0,delay100
1766499779021,1011,0.0,0,delay100
1766499781027,1050,0.0,0,delay100
1766499783034,1089,0.0,0,delay100
1766499785037,1128,0.0,0,delay100
1766499787039,1167,0.0,0,delay100
1766499789046,1205,0.0,0,delay100
