recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1766498914470,74,74,1766498914375,95,0,2,baseline
1766498914473,75,75,1766498914426,47,47,2,baseline
1766498914477,76,76,1766498914477,0,46,2,baseline
1766498914528,77,77,1766498914527,1,1,2,baseline
1766498914580,78,78,1766498914578,2,2,2,baseline
1766498914630,79,79,1766498914629,1,0,2,baseline
1766498914682,80,80,1766498914680,2,2,2,baseline
1766498914732,81,81,1766498914731,1,0,2,baseline
1766498914783,82,82,1766498914783,0,1,2,baseline
1766498914834,83,83,1766498914834,0,1,2,baseline
1766498914885,84,84,1766498914885,0,1,2,baseline
1766498914936,85,85,1766498914936,0,1,2,baseline
1766498914987,86,86,1766498914986,1,1,2,baseline
1766498915038,87,87,1766498915038,0,1,2,baseline
1766498915089,88,88,1766498915089,0,1,2,baseline
1766498915140,89,89,1766498915140,0,1,2,baseline
1766498915191,90,90,1766498915191,0,1,2,baseline
1766498915244,91,91,1766498915242,2,3,2,baseline
1766498915294,92,92,1766498915292,2,0,2,baseline
1766498915344,93,93,1766498915343,1,0,2,baseline
1766498915394,94,94,1766498915394,0,0,2,baseline
1766498915445,95,95,1766498915445,0,1,2,baseline
1766498915496,96,96,1766498915495,1,1,2,baseline
1766498915547,97,97,1766498915546,1,1,2,baseline
1766498915598,98,98,1766498915597,1,1,2,baseline
1766498915649,99,99,1766498915649,0,1,2,baseline
1766498915700,100,100,1766498915699,1,1,2,baseline
1766498915751,101,101,1766498915750,1,1,2,baseline
1766498915802,102,102,1766498915801,1,1,2,baseline
1766498915853,103,103,1766498915852,1,1,2,baseline
1766498915904,104,104,1766498915904,0,1,2,baseline
1766498915956,105,105,1766498915955,1,2,2,baseline
1766498916006,106,106,1766498916006,0,0,2,baseline
1766498916057,107,107,1766498916057,0,1,2,baseline
1766498916109,108,108,1766498916108,1,2,2,baseline
1766498916160,109,109,1766498916159,1,1,2,baseline
1766498916210,110,110,1766498916210,0,0,2,baseline
1766498916260,111,111,1766498916260,0,0,2,baseline
1766498916311,112,112,1766498916311,0,1,2,baseline
1766498916362,113,113,1766498916361,1,1,2,baseline
1766498916413,114,114,1766498916412,1,1,2,baseline
1766498916464,115,115,1766498916463,1,1,2,baseline
1766498916514,116,116,1766498916514,0,0,2,baseline
1766498916565,117,117,1766498916565,0,1,2,baseline
1766498916616,118,118,1766498916616,0,1,2,baseline
1766498916667,119,119,1766498916667,0,1,2,baseline
1766498916721,120,120,1766498916718,3,4,2,baseline
