timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460769922,38,0.0,2,loss5
1765460771924,75,0.0,5,loss5
1765460773924,114,0.0,6,loss5
1765460775925,152,0.0,7,loss5
1765460777927,190,0.0,9,loss5
1765460779928,228,0.0,11,loss5
1765460781929,266,0.0,13,loss5
1765460783930,303,0.0,16,loss5
1765460785931,340,0.0,18,loss5
1765460787933,378,0.0,20,loss5
1765460789934,416,0.0,22,loss5
1765460791940,455,0.0,23,loss5
1765460793941,491,0.0,26,loss5
1765460795943,529,0.0,28,loss5
1765460797944,568,0.0,28,loss5
1765460799949,606,0.0,31,loss5
1765460801951,640,0.0,35,loss5
1765460803952,677,0.0,39,loss5
1765460805953,716,0.0,40,loss5
1765460807954,754,0.0,42,loss5
1765460809495,791,0.0,44,loss5
1765460811496,828,0.0,47,loss5
1765460813497,867,0.0,48,loss5
1765460815498,905,0.0,50,loss5
1765460817500,940,0.0,54,loss5
1765460819501,977,0.0,57,loss5
1765460821502,1016,0.0,58,loss5
1765460823506,1053,0.0,60,loss5
1765460825507,1092,0.0,61,loss5
1765460827508,1128,0.0,65,loss5
1765460829510,1166,0.0,67,loss5
