timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460559794,39,0.0,1,loss2
1765460561799,75,0.0,4,loss2
1765460563801,112,0.0,6,loss2
1765460565807,151,0.0,7,loss2
1765460567816,190,0.0,7,loss2
1765460569817,230,0.0,7,loss2
1765460571819,268,0.0,8,loss2
1765460573821,307,0.0,8,loss2
1765460575826,345,0.0,10,loss2
1765460577828,382,0.0,12,loss2
1765460579830,421,0.0,12,loss2
1765460581831,460,0.0,12,loss2
1765460583833,498,0.0,13,loss2
1765460585835,537,0.0,14,loss2
1765460587836,576,0.0,14,loss2
1765460589112,615,0.0,15,loss2
1765460591119,655,0.0,15,loss2
1765460593122,694,0.0,15,loss2
1765460595124,732,0.0,16,loss2
1765460597126,769,0.0,19,loss2
1765460599127,808,0.0,19,loss2
1765460601130,846,0.0,20,loss2
1765460603132,885,0.0,20,loss2
1765460605133,924,0.0,20,loss2
1765460607135,962,0.0,21,loss2
1765460609137,1001,0.0,22,loss2
1765460611138,1040,0.0,22,loss2
1765460613139,1079,0.0,22,loss2
1765460615140,1118,0.0,22,loss2
1765460617142,1157,0.0,23,loss2
