recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1765460487979,66,66,1765460487962,17,0,2,loss2
1765460488094,67,67,1765460488012,82,65,2,loss2
1765460488095,68,68,1765460488063,32,49,2,loss2
1765460488113,69,69,1765460488113,0,32,2,loss2
1765460488163,70,70,1765460488163,0,0,2,loss2
1765460488213,71,71,1765460488213,0,0,2,loss2
1765460488264,72,72,1765460488264,0,1,2,loss2
1765460488316,73,73,1765460488314,2,2,2,loss2
1765460488365,74,74,1765460488365,0,1,2,loss2
1765460488416,75,75,1765460488415,1,1,2,loss2
1765460488466,76,76,1765460488466,0,0,2,loss2
1765460488516,77,77,1765460488516,0,0,2,loss2
1765460488566,78,78,1765460488566,0,0,2,loss2
1765460488617,79,79,1765460488617,0,1,2,loss2
1765460488668,80,80,1765460488668,0,1,2,loss2
1765460488719,81,81,1765460488718,1,1,2,loss2
1765460488769,82,82,1765460488769,0,0,2,loss2
1765460488820,83,83,1765460488820,0,1,2,loss2
1765460488871,84,84,1765460488871,0,1,2,loss2
1765460488922,85,85,1765460488921,1,1,2,loss2
1765460488972,86,86,1765460488972,0,0,2,loss2
1765460489022,87,87,1765460489022,0,0,2,loss2
1765460489075,88,88,1765460489073,2,3,2,loss2
1765460489125,89,89,1765460489124,1,0,2,loss2
1765460489225,91,91,1765460489225,0,50,2,loss2
1765460489276,92,92,1765460489275,1,1,2,loss2
1765460489326,93,93,1765460489325,1,0,2,loss2
1765460489377,94,94,1765460489376,1,1,2,loss2
1765460489428,95,95,1765460489427,1,1,2,loss2
1765460489479,96,96,1765460489478,1,1,2,loss2
1765460489530,97,97,1765460489530,0,1,2,loss2
1765460489580,98,98,1765460489580,0,0,2,loss2
1765460489631,99,99,1765460489630,1,1,2,loss2
1765460489681,100,100,1765460489681,0,0,2,loss2
1765460489733,101,101,1765460489731,2,2,2,loss2
1765460489784,102,102,1765460489782,2,1,2,loss2
1765460489834,103,103,1765460489833,1,0,2,loss2
1765460489884,104,104,1765460489884,0,0,2,loss2
1765460489935,105,105,1765460489935,0,1,2,loss2
1765460489986,106,106,1765460489985,1,1,2,loss2
1765460490037,107,107,1765460490037,0,1,2,loss2
1765460490088,108,108,1765460490088,0,1,2,loss2
1765460490139,109,109,1765460490138,1,1,2,loss2
1765460490189,110,110,1765460490189,0,0,2,loss2
1765460490240,111,111,1765460490240,0,1,2,loss2
1765460490291,112,112,1765460490291,0,1,2,loss2
1765460490341,113,113,1765460490341,0,0,2,loss2
