recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1766505318329,419,419,1766505318265,64,0,2,baseline
1766505318329,420,420,1766505318315,14,50,2,baseline
1766505318813,421,421,1766505318365,448,434,2,baseline
1766505318888,422,422,1766505318416,472,25,2,baseline
1766505318888,423,423,1766505318466,422,50,2,baseline
1766505318888,424,424,1766505318517,371,50,2,baseline
1766505318888,425,425,1766505318567,321,50,2,baseline
1766505318888,426,426,1766505318617,271,50,2,baseline
1766505318888,427,427,1766505318668,220,50,2,baseline
1766505318889,428,428,1766505318718,171,49,2,baseline
1766505318889,429,429,1766505318769,120,50,2,baseline
1766505318889,430,430,1766505318820,69,50,2,baseline
1766505318889,431,431,1766505318871,18,50,2,baseline
1766505318921,432,432,1766505318921,0,18,2,baseline
1766505318972,433,433,1766505318971,1,1,2,baseline
1766505319022,434,434,1766505319022,0,0,2,baseline
1766505319072,435,435,1766505319072,0,0,2,baseline
1766505319122,436,436,1766505319122,0,0,2,baseline
1766505319173,437,437,1766505319173,0,1,2,baseline
1766505319223,438,438,1766505319223,0,0,2,baseline
1766505319274,439,439,1766505319273,1,1,2,baseline
1766505319324,440,440,1766505319324,0,0,2,baseline
1766505319375,441,441,1766505319374,1,1,2,baseline
1766505319425,442,442,1766505319424,1,0,2,baseline
1766505319475,443,443,1766505319475,0,0,2,baseline
1766505319525,444,444,1766505319525,0,0,2,baseline
1766505319575,445,445,1766505319575,0,0,2,baseline
1766505319626,446,446,1766505319626,0,1,2,baseline
1766505319676,447,447,1766505319676,0,0,2,baseline
1766505319726,448,448,1766505319726,0,0,2,baseline
1766505319777,449,449,1766505319777,0,1,2,baseline
1766505319827,450,450,1766505319827,0,0,2,baseline
1766505319878,451,451,1766505319877,1,1,2,baseline
1766505319928,452,452,1766505319928,0,0,2,baseline
1766505319979,453,453,1766505319978,1,1,2,baseline
1766505320030,454,454,1766505320028,2,1,2,baseline
1766505320079,455,455,1766505320079,0,1,2,baseline
1766505320129,456,456,1766505320129,0,0,2,baseline
1766505320180,457,457,1766505320179,1,1,2,baseline
1766505320230,458,458,1766505320230,0,0,2,baseline
1766505320280,459,459,1766505320280,0,0,2,baseline
1766505320331,460,460,1766505320331,0,1,2,baseline
1766505320381,461,461,1766505320381,0,0,2,baseline
1766505320431,462,462,1766505320431,0,0,2,baseline
1766505320481,463,463,1766505320481,0,0,2,baseline
1766505320532,464,464,1766505320531,1,1,2,baseline
1766505320582,465,465,1766505320582,0,0,2,baseline
1766505320632,466,466,1766505320632,0,0,2,baseline
1766505320683,467,467,1766505320682,1,1,2,baseline
1766505320733,468,468,1766505320733,0,0,2,baseline
