timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765461052236,36,0.0,0,delay100
1765461054237,75,0.0,0,delay100
1765461056240,115,0.0,0,delay100
1765461058241,155,0.0,0,delay100
1765461060255,194,0.0,0,delay100
1765461062256,234,0.0,0,delay100
1765461064258,273,0.0,0,delay100
1765461066259,313,0.0,0,delay100
1765461068278,353,0.0,0,delay100
1765461070280,392,0.0,0,delay100
1765461072280,432,0.0,0,delay100
1765461074282,471,0.0,0,delay100
1765461076282,511,0.0,0,delay100
1765461078289,550,0.0,0,delay100
1765461079708,590,0.0,0,delay100
1765461081710,630,0.0,0,delay100
1765461083711,670,0.0,0,delay100
1765461085712,709,0.0,0,delay100
1765461087714,749,0.0,0,delay100
1765461089715,788,0.0,0,delay100
1765461091716,828,0.0,0,delay100
1765461093717,867,0.0,0,delay100
1765461095718,906,0.0,0,delay100
1765461097719,946,0.0,0,delay100
1765461099720,986,0.0,0,delay100
1765461101721,1025,0.0,0,delay100
1765461103722,1065,0.0,0,delay100
1765461105723,1104,0.0,0,delay100
1765461107725,1144,0.0,0,delay100
1765461109726,1183,0.0,0,delay100
1765461111126,1223,0.0,0,delay100
