timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765461193944,36,0.0,0,delay100
1765461195946,75,0.0,0,delay100
1765461197947,115,0.0,0,delay100
1765461199948,154,0.0,0,delay100
1765461201949,194,0.0,0,delay100
1765461203950,234,0.0,0,delay100
1765461205303,273,0.0,0,delay100
1765461207304,313,0.0,0,delay100
1765461209308,352,0.0,0,delay100
1765461211310,392,0.0,0,delay100
1765461213312,432,0.0,0,delay100
1765461215313,471,0.0,0,delay100
1765461217316,511,0.0,0,delay100
1765461219318,550,0.0,0,delay100
1765461221359,590,0.0,0,delay100
1765461223360,630,0.0,0,delay100
1765461225363,669,0.0,0,delay100
1765461227371,709,0.0,0,delay100
1765461229373,748,0.0,0,delay100
1765461231374,788,0.0,0,delay100
1765461233378,827,0.0,0,delay100
1765461235380,867,0.0,0,delay100
1765461236798,906,0.0,0,delay100
1765461238799,946,0.0,0,delay100
1765461240801,985,0.0,0,delay100
1765461242813,1025,0.0,0,delay100
1765461244815,1065,0.0,0,delay100
1765461246818,1104,0.0,0,delay100
1765461248819,1144,0.0,0,delay100
1765461250820,1183,0.0,0,delay100
