timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499527715,37,0.0,2,loss5
1766499529728,76,0.0,2,loss5
1766499531729,112,0.0,5,loss5
1766499533730,148,0.0,8,loss5
1766499535731,184,0.0,11,loss5
1766499537733,221,0.0,12,loss5
1766499539735,257,0.0,15,loss5
1766499541736,292,0.0,19,loss5
1766499543737,329,0.0,20,loss5
1766499545740,366,0.0,22,loss5
1766499547741,402,0.0,25,loss5
1766499549742,437,0.0,28,loss5
1766499551746,473,0.0,30,loss5
1766499551981,510,0.0,32,loss5
1766499553983,548,0.0,34,loss5
1766499555989,584,0.0,36,loss5
1766499557991,621,0.0,39,loss5
1766499559994,656,0.0,42,loss5
1766499561998,694,0.0,43,loss5
1766499563999,730,0.0,46,loss5
1766499566000,767,0.0,48,loss5
1766499568003,803,0.0,50,loss5
1766499570007,839,0.0,52,loss5
1766499572011,877,0.0,54,loss5
1766499574013,913,0.0,56,loss5
1766499576017,952,0.0,56,loss5
1766499578018,988,0.0,59,loss5
1766499580020,1023,0.0,62,loss5
1766499582023,1061,0.0,63,loss5
1766499582252,1095,0.0,68,loss5
1766499584253,1131,0.0,71,loss5
