timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766503365736,40,0.0,0,baseline
1766503367737,80,0.0,0,baseline
1766503369737,119,0.0,0,baseline
1766503371738,159,0.0,0,baseline
1766503373739,199,0.0,0,baseline
1766503375739,238,0.0,0,baseline
1766503377740,278,0.0,0,baseline
1766503379740,318,0.0,0,baseline
1766503381740,357,0.0,0,baseline
1766503383741,397,0.0,0,baseline
1766503385741,437,0.0,0,baseline
1766503387741,476,0.0,0,baseline
1766503389744,516,0.0,0,baseline
1766503391744,556,0.0,0,baseline
1766503393750,595,0.0,0,baseline
1766503395751,635,0.0,0,baseline
1766503397751,675,0.0,0,baseline
1766503399752,714,0.0,0,baseline
1766503401752,754,0.0,0,baseline
1766503403753,794,0.0,0,baseline
1766503405753,833,0.0,0,baseline
1766503407753,873,0.0,0,baseline
1766503409754,913,0.0,0,baseline
1766503411756,952,0.0,0,baseline
1766503413757,992,0.0,0,baseline
1766503415757,1032,0.0,0,baseline
1766503417758,1071,0.0,0,baseline
1766503419758,1106,0.0,0,baseline
1766503421759,1106,0.0,0,baseline
1766503423760,1106,0.0,0,baseline
1766503425760,1106,0.0,0,baseline
1766503427763,1106,0.0,0,baseline
1766503429763,1106,0.0,0,baseline
1766503431765,1106,0.0,0,baseline
1766503433766,1106,0.0,0,baseline
1766503435768,1106,0.0,0,baseline
1766503437771,1106,0.0,0,baseline
1766503439772,1106,0.0,0,baseline
1766503441774,1106,0.0,0,baseline
1766503443774,1106,0.0,0,baseline
1766503445774,1106,0.0,0,baseline
1766503447775,1106,0.0,0,baseline
