timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766498982304,38,0.0,1,loss2
1766498984307,76,0.0,2,loss2
1766498986310,115,0.0,2,loss2
1766498988311,153,0.0,3,loss2
1766498990313,192,0.0,3,loss2
1766498992315,230,0.0,4,loss2
1766498994316,267,0.0,6,loss2
1766498996317,305,0.0,6,loss2
1766498998318,342,0.0,9,loss2
1766499000319,380,0.0,10,loss2
1766499002322,417,0.0,10,loss2
1766499002624,456,0.0,12,loss2
1766499004632,492,0.0,14,loss2
1766499006633,531,0.0,14,loss2
1766499008634,569,0.0,15,loss2
1766499010643,608,0.0,15,loss2
1766499012644,647,0.0,15,loss2
1766499014645,686,0.0,15,loss2
1766499016646,724,0.0,16,loss2
1766499018647,763,0.0,16,loss2
1766499020649,801,0.0,17,loss2
1766499022651,840,0.0,17,loss2
1766499024651,877,0.0,19,loss2
1766499026652,915,0.0,20,loss2
1766499028653,953,0.0,21,loss2
1766499030654,990,0.0,22,loss2
1766499032657,1027,0.0,24,loss2
1766499033120,1066,0.0,24,loss2
1766499035123,1102,0.0,27,loss2
1766499037125,1140,0.0,28,loss2
1766499039127,1179,0.0,28,loss2
