timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499799274,35,0.0,0,delay100
1766499801275,74,0.0,0,delay100
1766499803276,113,0.0,0,delay100
1766499805277,152,0.0,0,delay100
1766499807278,191,0.0,0,delay100
1766499809279,230,0.0,0,delay100
1766499811280,269,0.0,0,delay100
1766499813282,307,0.0,0,delay100
1766499815283,346,0.0,0,delay100
1766499817285,385,0.0,0,delay100
1766499819286,424,0.0,0,delay100
1766499821287,462,0.0,0,delay100
1766499823288,501,0.0,0,delay100
1766499825289,540,0.0,0,delay100
1766499827296,579,0.0,0,delay100
1766499827411,618,0.0,0,delay100
1766499829432,657,0.0,0,delay100
1766499831445,696,0.0,0,delay100
1766499833452,735,0.0,0,delay100
1766499835455,774,0.0,0,delay100
1766499837458,813,0.0,0,delay100
1766499839462,851,0.0,0,delay100
1766499841464,890,0.0,0,delay100
1766499843475,929,0.0,0,delay100
1766499845478,968,0.0,0,delay100
1766499847480,1008,0.0,0,delay100
1766499849483,1047,0.0,0,delay100
1766499851485,1086,0.0,0,delay100
1766499853487,1126,0.0,0,delay100
1766499855488,1164,0.0,0,delay100
1766499857489,1203,0.0,0,delay100
