timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499256276,38,0.0,1,loss2
1766499258280,77,0.0,1,loss2
1766499260283,113,0.0,3,loss2
1766499262284,152,0.0,3,loss2
1766499264286,190,0.0,4,loss2
1766499266286,229,0.0,4,loss2
1766499268287,267,0.0,5,loss2
1766499270288,306,0.0,5,loss2
1766499272289,343,0.0,7,loss2
1766499274290,380,0.0,8,loss2
1766499276292,419,0.0,8,loss2
1766499278293,456,0.0,10,loss2
1766499278525,493,0.0,12,loss2
1766499280526,530,0.0,13,loss2
1766499282528,568,0.0,14,loss2
1766499284530,607,0.0,14,loss2
1766499286537,646,0.0,14,loss2
1766499288538,685,0.0,14,loss2
1766499290539,724,0.0,14,loss2
1766499292540,762,0.0,15,loss2
1766499294541,800,0.0,15,loss2
1766499296543,839,0.0,15,loss2
1766499298544,877,0.0,16,loss2
1766499300545,916,0.0,16,loss2
1766499302546,954,0.0,17,loss2
1766499304548,993,0.0,17,loss2
1766499306551,1032,0.0,18,loss2
1766499308552,1071,0.0,18,loss2
1766499308810,1081,0.0,19,loss2
1766499310810,1113,0.0,20,loss2
1766499312811,1150,0.0,22,loss2
