timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460065538,39,0.0,0,baseline
1765460067539,79,0.0,0,baseline
1765460069540,119,0.0,0,baseline
1765460071540,158,0.0,0,baseline
1765460073541,198,0.0,0,baseline
1765460075543,237,0.0,0,baseline
1765460077544,277,0.0,0,baseline
1765460079545,316,0.0,0,baseline
1765460080782,356,0.0,0,baseline
1765460082782,396,0.0,0,baseline
1765460084783,435,0.0,0,baseline
1765460086784,475,0.0,0,baseline
1765460088785,514,0.0,0,baseline
1765460090786,554,0.0,0,baseline
1765460092808,594,0.0,0,baseline
1765460094809,633,0.0,0,baseline
1765460096810,673,0.0,0,baseline
1765460098812,712,0.0,0,baseline
1765460100815,751,0.0,0,baseline
1765460102816,791,0.0,0,baseline
1765460104819,830,0.0,0,baseline
1765460106820,870,0.0,0,baseline
1765460108821,909,0.0,0,baseline
1765460110822,949,0.0,0,baseline
1765460112201,988,0.0,0,baseline
1765460114202,1028,0.0,0,baseline
1765460116203,1067,0.0,0,baseline
1765460118204,1107,0.0,0,baseline
1765460120204,1146,0.0,0,baseline
1765460122205,1186,0.0,0,baseline
