timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460913557,36,0.0,2,loss5
1765460915558,76,0.0,2,loss5
1765460917560,113,0.0,4,loss5
1765460919561,151,0.0,6,loss5
1765460920912,191,0.0,6,loss5
1765460922935,228,0.0,9,loss5
1765460924937,268,0.0,9,loss5
1765460926940,304,0.0,12,loss5
1765460928942,342,0.0,13,loss5
1765460930947,379,0.0,15,loss5
1765460932948,416,0.0,16,loss5
1765460934950,455,0.0,17,loss5
1765460936950,490,0.0,21,loss5
1765460938951,530,0.0,21,loss5
1765460940958,566,0.0,24,loss5
1765460942999,605,0.0,25,loss5
1765460945001,645,0.0,25,loss5
1765460947002,684,0.0,26,loss5
1765460949003,722,0.0,27,loss5
1765460951004,759,0.0,30,loss5
1765460952403,797,0.0,32,loss5
1765460954403,835,0.0,34,loss5
1765460956437,875,0.0,34,loss5
1765460958438,911,0.0,38,loss5
1765460960439,947,0.0,41,loss5
1765460962441,983,0.0,43,loss5
1765460964442,1022,0.0,43,loss5
1765460966443,1060,0.0,44,loss5
1765460968444,1098,0.0,46,loss5
1765460970446,1136,0.0,48,loss5
