timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766498713320,39,0.0,0,baseline
1766498715321,78,0.0,0,baseline
1766498717321,116,0.0,0,baseline
1766498719322,156,0.0,0,baseline
1766498721323,195,0.0,0,baseline
1766498723324,234,0.0,0,baseline
1766498725325,273,0.0,0,baseline
1766498727326,312,0.0,0,baseline
1766498727745,351,0.0,0,baseline
1766498729746,390,0.0,0,baseline
1766498731748,429,0.0,0,baseline
1766498733750,468,0.0,0,baseline
1766498735752,507,0.0,0,baseline
1766498737754,546,0.0,0,baseline
1766498739762,585,0.0,0,baseline
1766498741765,624,0.0,0,baseline
1766498743766,663,0.0,0,baseline
1766498745770,701,0.0,0,baseline
1766498747774,739,0.0,0,baseline
1766498749775,778,0.0,0,baseline
1766498751776,818,0.0,0,baseline
1766498753777,857,0.0,0,baseline
1766498755778,896,0.0,0,baseline
1766498757778,935,0.0,0,baseline
1766498758103,974,0.0,0,baseline
1766498760105,1013,0.0,0,baseline
1766498762106,1053,0.0,0,baseline
1766498764106,1092,0.0,0,baseline
1766498766107,1131,0.0,0,baseline
1766498768108,1169,0.0,0,baseline
1766498770109,1208,0.0,0,baseline
