timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766498645824,39,0.0,0,baseline
1766498647826,78,0.0,0,baseline
1766498649829,116,0.0,0,baseline
1766498651832,155,0.0,0,baseline
1766498653836,194,0.0,0,baseline
1766498655839,232,0.0,0,baseline
1766498657842,271,0.0,0,baseline
1766498659844,310,0.0,0,baseline
1766498661846,349,0.0,0,baseline
1766498663848,388,0.0,0,baseline
1766498665850,427,0.0,0,baseline
1766498666265,466,0.0,0,baseline
1766498668267,505,0.0,0,baseline
1766498670270,544,0.0,0,baseline
1766498672274,583,0.0,0,baseline
1766498674277,623,0.0,0,baseline
1766498676278,662,0.0,0,baseline
1766498678282,700,0.0,0,baseline
1766498680283,739,0.0,0,baseline
1766498682287,777,0.0,0,baseline
1766498684292,816,0.0,0,baseline
1766498686296,855,0.0,0,baseline
1766498688297,894,0.0,0,baseline
1766498690299,933,0.0,0,baseline
1766498692300,972,0.0,0,baseline
1766498694301,1011,0.0,0,baseline
1766498696303,1050,0.0,0,baseline
1766498696650,1089,0.0,0,baseline
1766498698651,1128,0.0,0,baseline
1766498700655,1166,0.0,0,baseline
1766498702660,1205,0.0,0,baseline
