timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460066088,39,0.0,0,baseline
1765460068101,79,0.0,0,baseline
1765460070101,119,0.0,0,baseline
1765460072103,158,0.0,0,baseline
1765460074104,198,0.0,0,baseline
1765460076106,237,0.0,0,baseline
1765460078107,277,0.0,0,baseline
1765460080108,317,0.0,0,baseline
1765460081345,356,0.0,0,baseline
1765460083346,396,0.0,0,baseline
1765460085347,435,0.0,0,baseline
1765460087348,475,0.0,0,baseline
1765460089349,514,0.0,0,baseline
1765460091350,554,0.0,0,baseline
1765460093352,593,0.0,0,baseline
1765460095353,633,0.0,0,baseline
1765460097355,672,0.0,0,baseline
1765460099359,712,0.0,0,baseline
1765460101360,751,0.0,0,baseline
1765460103361,791,0.0,0,baseline
1765460105362,830,0.0,0,baseline
1765460107363,869,0.0,0,baseline
1765460109364,909,0.0,0,baseline
1765460111366,948,0.0,0,baseline
1765460112745,988,0.0,0,baseline
1765460114746,1027,0.0,0,baseline
1765460116747,1067,0.0,0,baseline
1765460118749,1106,0.0,0,baseline
1765460120750,1146,0.0,0,baseline
1765460122752,1185,0.0,0,baseline
