timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499051154,39,0.0,0,loss2
1766499053155,78,0.0,0,loss2
1766499055155,117,0.0,0,loss2
1766499057156,156,0.0,0,loss2
1766499059157,194,0.0,0,loss2
1766499061158,232,0.0,1,loss2
1766499063165,270,0.0,2,loss2
1766499063435,309,0.0,2,loss2
1766499065436,348,0.0,2,loss2
1766499067437,385,0.0,3,loss2
1766499069439,423,0.0,4,loss2
1766499071440,462,0.0,4,loss2
1766499073441,501,0.0,4,loss2
1766499075442,538,0.0,6,loss2
1766499077444,578,0.0,6,loss2
1766499079448,616,0.0,6,loss2
1766499081456,654,0.0,7,loss2
1766499083458,692,0.0,8,loss2
1766499085459,731,0.0,8,loss2
1766499087460,768,0.0,10,loss2
1766499089461,807,0.0,10,loss2
1766499091462,845,0.0,11,loss2
1766499093465,883,0.0,12,loss2
1766499093756,920,0.0,14,loss2
1766499095757,958,0.0,14,loss2
1766499097759,995,0.0,16,loss2
1766499099760,1033,0.0,17,loss2
1766499101763,1072,0.0,17,loss2
1766499103765,1110,0.0,18,loss2
1766499105767,1149,0.0,18,loss2
1766499107768,1188,0.0,18,loss2
