timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499935967,35,0.0,0,delay100
1766499937970,74,0.0,0,delay100
1766499939971,113,0.0,0,delay100
1766499941974,152,0.0,0,delay100
1766499943977,191,0.0,0,delay100
1766499945980,230,0.0,0,delay100
1766499947983,269,0.0,0,delay100
1766499948076,308,0.0,0,delay100
1766499950077,347,0.0,0,delay100
1766499952078,386,0.0,0,delay100
1766499954079,425,0.0,0,delay100
1766499956088,464,0.0,0,delay100
1766499958092,503,0.0,0,delay100
1766499960107,542,0.0,0,delay100
1766499962115,581,0.0,0,delay100
1766499964117,620,0.0,0,delay100
1766499966119,659,0.0,0,delay100
1766499968121,698,0.0,0,delay100
1766499970134,737,0.0,0,delay100
1766499972137,776,0.0,0,delay100
1766499974138,815,0.0,0,delay100
1766499976140,854,0.0,0,delay100
1766499978141,892,0.0,0,delay100
1766499978421,925,0.0,0,delay100
1766499980423,937,0.0,0,delay100
1766499982424,976,0.0,0,delay100
1766499984424,1015,0.0,0,delay100
1766499986426,1054,0.0,0,delay100
1766499988427,1093,0.0,0,delay100
1766499990428,1132,0.0,0,delay100
1766499992432,1170,0.0,0,delay100
