timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765461264837,36,0.0,0,delay100
1765461266838,76,0.0,0,delay100
1765461268838,115,0.0,0,delay100
1765461270224,154,0.0,0,delay100
1765461272226,194,0.0,0,delay100
1765461274227,234,0.0,0,delay100
1765461276228,273,0.0,0,delay100
1765461278230,313,0.0,0,delay100
1765461280231,352,0.0,0,delay100
1765461282232,392,0.0,0,delay100
1765461284234,431,0.0,0,delay100
1765461286235,470,0.0,0,delay100
1765461288236,510,0.0,0,delay100
1765461290237,549,0.0,0,delay100
1765461292238,589,0.0,0,delay100
1765461294239,628,0.0,0,delay100
1765461296240,668,0.0,0,delay100
1765461298243,707,0.0,0,delay100
1765461300244,747,0.0,0,delay100
1765461301599,786,0.0,0,delay100
1765461303601,825,0.0,0,delay100
1765461305603,864,0.0,0,delay100
1765461307604,904,0.0,0,delay100
1765461309606,943,0.0,0,delay100
1765461311607,983,0.0,0,delay100
1765461313609,1022,0.0,0,delay100
1765461315610,1062,0.0,0,delay100
1765461317651,1102,0.0,0,delay100
1765461319652,1142,0.0,0,delay100
1765461321653,1181,0.0,0,delay100
