timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499528259,37,0.0,2,loss5
1766499530262,74,0.0,3,loss5
1766499532263,113,0.0,4,loss5
1766499534266,149,0.0,6,loss5
1766499536267,186,0.0,8,loss5
1766499538276,225,0.0,8,loss5
1766499540283,263,0.0,9,loss5
1766499542284,299,0.0,11,loss5
1766499544285,337,0.0,12,loss5
1766499546286,372,0.0,16,loss5
1766499548287,407,0.0,18,loss5
1766499550289,443,0.0,21,loss5
1766499552289,481,0.0,22,loss5
1766499552524,519,0.0,23,loss5
1766499554526,557,0.0,24,loss5
1766499556532,594,0.0,26,loss5
1766499558534,631,0.0,28,loss5
1766499560535,669,0.0,29,loss5
1766499562539,707,0.0,30,loss5
1766499564548,742,0.0,34,loss5
1766499566549,778,0.0,36,loss5
1766499568551,815,0.0,38,loss5
1766499570677,855,0.0,39,loss5
1766499572677,891,0.0,41,loss5
1766499574679,929,0.0,42,loss5
1766499576680,967,0.0,43,loss5
1766499578682,1003,0.0,45,loss5
1766499580684,1041,0.0,46,loss5
1766499582685,1079,0.0,47,loss5
1766499582913,1117,0.0,48,loss5
1766499584946,1153,0.0,51,loss5
