timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499937460,35,0.0,0,delay100
1766499939462,74,0.0,0,delay100
1766499941467,113,0.0,0,delay100
1766499943469,152,0.0,0,delay100
1766499945472,191,0.0,0,delay100
1766499947476,230,0.0,0,delay100
1766499947571,269,0.0,0,delay100
1766499949587,308,0.0,0,delay100
1766499951598,348,0.0,0,delay100
1766499953602,387,0.0,0,delay100
1766499955602,426,0.0,0,delay100
1766499957603,465,0.0,0,delay100
1766499959606,503,0.0,0,delay100
1766499961650,543,0.0,0,delay100
1766499963769,584,0.0,0,delay100
1766499965782,624,0.0,0,delay100
1766499967897,665,0.0,0,delay100
1766499969955,705,0.0,0,delay100
1766499972072,746,0.0,0,delay100
1766499974142,786,0.0,0,delay100
1766499976258,827,0.0,0,delay100
1766499978339,867,0.0,0,delay100
1766499978724,896,0.0,0,delay100
1766499980818,915,0.0,0,delay100
1766499982934,957,0.0,0,delay100
1766499985040,998,0.0,0,delay100
1766499987158,1039,0.0,0,delay100
1766499989275,1080,0.0,0,delay100
1766499991279,1119,0.0,0,delay100
