recv_time_ms,snapshot_id,seq_num,server_ts_ms,latency_ms,jitter_ms,redundancy_used,scenario
1766531894865,190,190,1766531894805,60,0,2,baseline
1766531894866,191,191,1766531894856,10,49,2,baseline
1766531894960,192,192,1766531894906,54,44,2,baseline
1766531895019,193,193,1766531894956,63,9,2,baseline
1766531895019,194,194,1766531895007,12,50,2,baseline
1766531895057,195,195,1766531895057,0,12,2,baseline
1766531895108,196,196,1766531895108,0,1,2,baseline
1766531895158,197,197,1766531895158,0,0,2,baseline
1766531895209,198,198,1766531895208,1,1,2,baseline
1766531895259,199,199,1766531895259,0,0,2,baseline
1766531895309,200,200,1766531895309,0,0,2,baseline
1766531895360,201,201,1766531895360,0,1,2,baseline
1766531895410,202,202,1766531895410,0,0,2,baseline
1766531895461,203,203,1766531895460,1,1,2,baseline
1766531895512,204,204,1766531895510,2,1,2,baseline
1766531895561,205,205,1766531895561,0,1,2,baseline
1766531895612,206,206,1766531895611,1,1,2,baseline
1766531895662,207,207,1766531895662,0,0,2,baseline
1766531895713,208,208,1766531895713,0,1,2,baseline
1766531895763,209,209,1766531895763,0,0,2,baseline
1766531895814,210,210,1766531895814,0,1,2,baseline
1766531895864,211,211,1766531895864,0,0,2,baseline
1766531895915,212,212,1766531895914,1,1,2,baseline
1766531895965,213,213,1766531895965,0,0,2,baseline
1766531896015,214,214,1766531896015,0,0,2,baseline
1766531896066,215,215,1766531896065,1,1,2,baseline
1766531896116,216,216,1766531896116,0,0,2,baseline
1766531896166,217,217,1766531896166,0,0,2,baseline
1766531897194,218,218,1766531896216,978,978,2,baseline
1766531897194,219,219,1766531896267,927,50,2,baseline
1766531897196,220,220,1766531896317,879,48,2,baseline
1766531897196,221,221,1766531896368,828,50,2,baseline
1766531897196,222,222,1766531896421,775,50,2,baseline
1766531897197,223,223,1766531896470,727,49,2,baseline
1766531897197,224,224,1766531896520,677,50,2,baseline
1766531897197,225,225,1766531896571,626,50,2,baseline
1766531897197,226,226,1766531896622,575,50,2,baseline
1766531897197,227,227,1766531896672,525,50,2,baseline
1766531897197,228,228,1766531896722,475,50,2,baseline
1766531897197,229,229,1766531896773,424,50,2,baseline
1766531897198,230,230,1766531896823,375,49,2,baseline
1766531897198,231,231,1766531896874,324,50,2,baseline
1766531897198,232,232,1766531896924,274,50,2,baseline
1766531897198,233,233,1766531896974,224,50,2,baseline
1766531897198,234,234,1766531897025,173,50,2,baseline
1766531897198,235,235,1766531897075,123,50,2,baseline
1766531897198,236,236,1766531897125,73,50,2,baseline
1766531897198,237,237,1766531897175,23,50,2,baseline
1766531897226,238,238,1766531897226,0,22,2,baseline
1766531897276,239,239,1766531897276,0,0,2,baseline
1766531897327,240,240,1766531897327,0,1,2,baseline
