timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766504639324,40,0.0,0,baseline
1766504641326,80,0.0,0,baseline
1766504643326,119,0.0,0,baseline
1766504645326,159,0.0,0,baseline
1766504647326,198,0.0,0,baseline
1766504649327,238,0.0,0,baseline
1766504651327,278,0.0,0,baseline
1766504653328,318,0.0,0,baseline
1766504655329,357,0.0,0,baseline
1766504657329,397,0.0,0,baseline
1766504659329,437,0.0,0,baseline
1766504661330,476,0.0,0,baseline
1766504663754,482,0.0,0,baseline
1766504665755,564,0.0,0,baseline
1766504667760,604,0.0,0,baseline
1766504669761,644,0.0,0,baseline
1766504671761,683,0.0,0,baseline
1766504673762,723,0.0,0,baseline
1766504675762,763,0.0,0,baseline
1766504677762,803,0.0,0,baseline
1766504679763,842,0.0,0,baseline
1766504681764,882,0.0,0,baseline
1766504683764,922,0.0,0,baseline
1766504685764,961,0.0,0,baseline
1766504687765,1001,0.0,0,baseline
1766504689765,1041,0.0,0,baseline
1766504691766,1081,0.0,0,baseline
1766504693766,1120,0.0,0,baseline
1766504695767,1160,0.0,0,baseline
1766504697767,1200,0.0,0,baseline
1766504699767,1240,0.0,0,baseline
1766504701769,1279,0.0,0,baseline
1766504703770,1319,0.0,0,baseline
1766504705771,1359,0.0,0,baseline
1766504707771,1398,0.0,0,baseline
1766504709772,1438,0.0,0,baseline
1766504711772,1478,0.0,0,baseline
1766504713773,1517,0.0,0,baseline
1766504715776,1557,0.0,0,baseline
1766504717778,1597,0.0,0,baseline
1766504719778,1636,0.0,0,baseline
1766504721779,1676,0.0,0,baseline
1766504723779,1716,0.0,0,baseline
1766504725779,1756,0.0,0,baseline
1766504727781,1795,0.0,0,baseline
1766504729782,1835,0.0,0,baseline
1766504731782,1875,0.0,0,baseline
1766504733783,1915,0.0,0,baseline
1766504735784,1954,0.0,0,baseline
1766504737785,1994,0.0,0,baseline
1766504739786,2034,0.0,0,baseline
1766504741786,2074,0.0,0,baseline
1766504743787,2113,0.0,0,baseline
1766504745787,2152,0.0,0,baseline
1766504747788,2192,0.0,0,baseline
1766504749788,2232,0.0,0,baseline
1766504751788,2272,0.0,0,baseline
1766504753789,2311,0.0,0,baseline
1766504755789,2350,0.0,0,baseline
1766504757789,2390,0.0,0,baseline
1766504759790,2430,0.0,0,baseline
1766504761790,2470,0.0,0,baseline
1766504763790,2509,0.0,0,baseline
1766504765791,2549,0.0,0,baseline
1766504767791,2589,0.0,0,baseline
1766504769791,2628,0.0,0,baseline
1766504771792,2668,0.0,0,baseline
1766504773792,2708,0.0,0,baseline
1766504775795,2748,0.0,0,baseline
1766504777795,2787,0.0,0,baseline
1766504779796,2827,0.0,0,baseline
1766504781796,2867,0.0,0,baseline
1766504783797,2906,0.0,0,baseline
1766504785799,2946,0.0,0,baseline
1766504787799,2986,0.0,0,baseline
1766504789799,3026,0.0,0,baseline
1766504791800,3065,0.0,0,baseline
1766504793800,3105,0.0,0,baseline
1766504795800,3110,0.0,0,baseline
1766504799143,3110,0.0,0,baseline
1766504801144,3110,0.0,0,baseline
1766504803144,3110,0.0,0,baseline
1766504805145,3110,0.0,0,baseline
1766504807147,3110,0.0,0,baseline
1766504809147,3110,0.0,0,baseline
1766504811152,3110,0.0,0,baseline
1766504813152,3110,0.0,0,baseline
1766504815153,3110,0.0,0,baseline
1766504817153,3110,0.0,0,baseline
1766504819154,3110,0.0,0,baseline
1766504821154,3110,0.0,0,baseline
1766504823155,3110,0.0,0,baseline
1766504825155,3110,0.0,0,baseline
1766504827156,3110,0.0,0,baseline
1766504829156,3110,0.0,0,baseline
1766504831157,3110,0.0,0,baseline
1766504833157,3110,0.0,0,baseline
1766504835159,3110,0.0,0,baseline
1766504837160,3110,0.0,0,baseline
1766504839161,3110,0.0,0,baseline
1766504841161,3110,0.0,0,baseline
1766504843161,3110,0.0,0,baseline
1766504845162,3110,0.0,0,baseline
1766504847163,3110,0.0,0,baseline
1766504849165,3110,0.0,0,baseline
