timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766499392120,35,0.0,4,loss5
1766499394121,73,0.0,5,loss5
1766499396122,111,0.0,6,loss5
1766499398123,149,0.0,7,loss5
1766499400127,185,0.0,10,loss5
1766499400393,222,0.0,11,loss5
1766499402396,261,0.0,11,loss5
1766499404401,296,0.0,14,loss5
1766499406403,333,0.0,17,loss5
1766499408404,372,0.0,17,loss5
1766499410407,408,0.0,20,loss5
1766499412410,445,0.0,21,loss5
1766499414420,481,0.0,24,loss5
1766499416422,517,0.0,27,loss5
1766499418424,555,0.0,28,loss5
1766499420433,592,0.0,30,loss5
1766499422439,629,0.0,32,loss5
1766499424440,666,0.0,34,loss5
1766499426442,703,0.0,35,loss5
1766499428443,738,0.0,39,loss5
1766499430456,770,0.0,46,loss5
1766499430762,807,0.0,48,loss5
1766499432764,845,0.0,49,loss5
1766499434764,882,0.0,51,loss5
1766499436766,920,0.0,51,loss5
1766499438768,956,0.0,54,loss5
1766499440770,991,0.0,58,loss5
1766499442772,1026,0.0,60,loss5
1766499444775,1064,0.0,61,loss5
1766499446776,1100,0.0,63,loss5
1766499448792,1138,0.0,64,loss5
