timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460982396,35,0.0,0,delay100
1765460983774,75,0.0,0,delay100
1765460985775,115,0.0,0,delay100
1765460987775,155,0.0,0,delay100
1765460989776,195,0.0,0,delay100
1765460991780,234,0.0,0,delay100
1765460993782,274,0.0,0,delay100
1765460995783,312,0.0,0,delay100
1765460997784,352,0.0,0,delay100
1765460999785,392,0.0,0,delay100
1765461001786,431,0.0,0,delay100
1765461003787,471,0.0,0,delay100
1765461005788,510,0.0,0,delay100
1765461007789,550,0.0,0,delay100
1765461009830,590,0.0,0,delay100
1765461011831,630,0.0,0,delay100
1765461013832,670,0.0,0,delay100
1765461015840,709,0.0,0,delay100
1765461017230,749,0.0,0,delay100
1765461019231,789,0.0,0,delay100
1765461021232,829,0.0,0,delay100
1765461023233,869,0.0,0,delay100
1765461025234,908,0.0,0,delay100
1765461027236,946,0.0,0,delay100
1765461029238,985,0.0,0,delay100
1765461031239,1025,0.0,0,delay100
1765461033241,1065,0.0,0,delay100
1765461035242,1104,0.0,0,delay100
1765461037242,1143,0.0,0,delay100
1765461039243,1183,0.0,0,delay100
1765461041244,1222,0.0,0,delay100
