timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460203928,39,0.0,0,baseline
1765460205938,79,0.0,0,baseline
1765460207250,118,0.0,0,baseline
1765460209253,157,0.0,0,baseline
1765460211263,197,0.0,0,baseline
1765460213274,237,0.0,0,baseline
1765460215285,276,0.0,0,baseline
1765460217293,316,0.0,0,baseline
1765460219297,356,0.0,0,baseline
1765460221309,395,0.0,0,baseline
1765460223312,434,0.0,0,baseline
1765460225327,474,0.0,0,baseline
1765460227335,513,0.0,0,baseline
1765460229336,553,0.0,0,baseline
1765460231377,593,0.0,0,baseline
1765460233380,632,0.0,0,baseline
1765460235382,672,0.0,0,baseline
1765460237385,711,0.0,0,baseline
1765460238763,750,0.0,0,baseline
1765460240765,790,0.0,0,baseline
1765460242767,829,0.0,0,baseline
1765460244769,869,0.0,0,baseline
1765460246784,908,0.0,0,baseline
1765460248787,948,0.0,0,baseline
1765460250789,987,0.0,0,baseline
1765460252793,1026,0.0,0,baseline
1765460254796,1065,0.0,0,baseline
1765460256799,1105,0.0,0,baseline
1765460258811,1144,0.0,0,baseline
1765460260815,1184,0.0,0,baseline
