timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460983923,36,0.0,0,delay100
1765460985300,75,0.0,0,delay100
1765460987301,115,0.0,0,delay100
1765460989302,155,0.0,0,delay100
1765460991303,195,0.0,0,delay100
1765460993307,234,0.0,0,delay100
1765460995308,273,0.0,0,delay100
1765460997309,313,0.0,0,delay100
1765460999311,353,0.0,0,delay100
1765461001312,392,0.0,0,delay100
1765461003314,431,0.0,0,delay100
1765461005316,471,0.0,0,delay100
1765461007317,511,0.0,0,delay100
1765461009318,550,0.0,0,delay100
1765461011319,590,0.0,0,delay100
1765461013321,629,0.0,0,delay100
1765461015325,669,0.0,0,delay100
1765461016715,709,0.0,0,delay100
1765461018716,749,0.0,0,delay100
1765461020720,789,0.0,0,delay100
1765461022721,829,0.0,0,delay100
1765461024723,868,0.0,0,delay100
1765461026726,906,0.0,0,delay100
1765461028727,945,0.0,0,delay100
1765461030728,985,0.0,0,delay100
1765461032729,1025,0.0,0,delay100
1765461034731,1064,0.0,0,delay100
1765461036733,1103,0.0,0,delay100
1765461038734,1143,0.0,0,delay100
1765461040735,1182,0.0,0,delay100
