timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1765460349044,38,0.0,1,loss2
1765460351046,76,0.0,3,loss2
1765460353047,114,0.0,4,loss2
1765460354313,152,0.0,5,loss2
1765460356314,191,0.0,6,loss2
1765460358317,230,0.0,6,loss2
1765460360319,269,0.0,6,loss2
1765460362321,308,0.0,7,loss2
1765460364325,347,0.0,7,loss2
1765460366328,387,0.0,7,loss2
1765460368329,424,0.0,9,loss2
1765460370331,463,0.0,9,loss2
1765460372332,503,0.0,9,loss2
1765460374334,542,0.0,9,loss2
1765460376336,579,0.0,11,loss2
1765460378337,619,0.0,11,loss2
1765460380339,656,0.0,13,loss2
1765460382341,695,0.0,13,loss2
1765460384343,735,0.0,13,loss2
1765460385730,775,0.0,13,loss2
1765460387746,812,0.0,15,loss2
1765460389762,851,0.0,16,loss2
1765460391779,890,0.0,16,loss2
1765460393796,928,0.0,18,loss2
1765460395813,966,0.0,20,loss2
1765460397829,1004,0.0,21,loss2
1765460399830,1043,0.0,22,loss2
1765460401846,1082,0.0,22,loss2
1765460403850,1121,0.0,23,loss2
1765460405853,1159,0.0,24,loss2
1765460407854,1198,0.0,24,loss2
