timestamp_ms,packets_received,duplicate_rate,sequence_gaps,scenario
1766498781515,39,0.0,0,baseline
1766498783517,78,0.0,0,baseline
1766498785522,117,0.0,0,baseline
1766498787524,156,0.0,0,baseline
1766498787881,184,0.0,0,baseline
1766498789881,202,0.0,0,baseline
1766498791883,241,0.0,0,baseline
1766498793885,280,0.0,0,baseline
1766498795887,319,0.0,0,baseline
1766498797888,358,0.0,0,baseline
1766498799889,396,0.0,0,baseline
1766498801890,434,0.0,0,baseline
1766498803895,472,0.0,0,baseline
1766498805896,511,0.0,0,baseline
1766498807897,550,0.0,0,baseline
1766498809898,589,0.0,0,baseline
1766498811900,628,0.0,0,baseline
1766498813901,667,0.0,0,baseline
1766498815904,706,0.0,0,baseline
1766498817905,745,0.0,0,baseline
1766498818209,784,0.0,0,baseline
1766498820210,822,0.0,0,baseline
1766498822211,862,0.0,0,baseline
1766498824326,903,0.0,0,baseline
1766498826329,941,0.0,0,baseline
1766498828331,980,0.0,0,baseline
1766498830331,1019,0.0,0,baseline
1766498832333,1058,0.0,0,baseline
1766498834335,1096,0.0,0,baseline
1766498836337,1134,0.0,0,baseline
1766498838338,1174,0.0,0,baseline
